HSISID,TYPE,INSPECTOR,NAME,CITY,POSTALCODE,PERMITID,lon,lat,TAVG,review_count,rating,price,category_title,crime_count,frequent_crime_code,INSPECTDATE,CRITICAL,HAS CRITICAL,DAYS OPEN SINCE INSPECTION
4092012900,Inspection,Patricia Sabby,los tres vaqueros,raleigh,27615,21271.0,-78.62697433,35.89197359,79.0,43.0,3.5,1.0,mexican,152,81A,2021-06-21,1,False,8123
4092012900,Inspection,Patricia Sabby,los tres vaqueros,raleigh,27615,21271.0,-78.62697433,35.89197359,63.0,43.0,3.5,1.0,mexican,138,81A,2021-09-24,2,False,8218
4092013006,Inspection,Dimitri Parker,bojangles,raleigh,27604,6015.0,-78.61499718,35.81836916,53.0,7.0,2.5,-1.0,restaurants,142,81A,2016-04-14,3,True,6063
4092013006,Inspection,Naterra McQueen,bojangles,raleigh,27604,6015.0,-78.61499718,35.81836916,50.0,7.0,2.5,-1.0,restaurants,137,35F,2016-11-16,1,False,6279
4092013006,Inspection,Naterra McQueen,bojangles,raleigh,27604,6015.0,-78.61499718,35.81836916,62.0,7.0,2.5,-1.0,restaurants,141,81A,2017-04-19,2,False,6433
4092013006,Inspection,Laura McNeill,bojangles,raleigh,27604,6015.0,-78.61499718,35.81836916,67.0,7.0,2.5,-1.0,restaurants,147,35F,2017-10-23,2,False,6620
4092013006,Inspection,Laura McNeill,bojangles,raleigh,27604,6015.0,-78.61499718,35.81836916,42.0,7.0,2.5,-1.0,restaurants,106,81A,2018-02-13,1,False,6733
4092013006,Inspection,Laura McNeill,bojangles,raleigh,27604,6015.0,-78.61499718,35.81836916,74.0,7.0,2.5,-1.0,restaurants,156,81A,2018-06-26,4,True,6866
4092013006,Inspection,Joanne Rutkofske,bojangles,raleigh,27604,6015.0,-78.61499718,35.81836916,40.0,7.0,2.5,-1.0,restaurants,112,25E,2018-12-07,0,False,7030
4092013006,Inspection,Joanne Rutkofske,bojangles,raleigh,27604,6015.0,-78.61499718,35.81836916,65.0,7.0,2.5,-1.0,restaurants,152,81A,2019-04-15,1,False,7159
4092013006,Inspection,Jackson Hooton,bojangles,raleigh,27604,6015.0,-78.61499718,35.81836916,74.0,7.0,2.5,-1.0,restaurants,148,81A,2019-08-29,1,False,7295
4092013006,Inspection,Jackson Hooton,bojangles,raleigh,27604,6015.0,-78.61499718,35.81836916,63.0,7.0,2.5,-1.0,restaurants,173,81A,2019-12-17,2,False,7405
4092013006,Inspection,Jackson Hooton,bojangles,raleigh,27604,6015.0,-78.61499718,35.81836916,47.0,7.0,2.5,-1.0,restaurants,62,25E,2020-03-23,2,False,7502
4092013006,Inspection,Jackson Hooton,bojangles,raleigh,27604,6015.0,-78.61499718,35.81836916,78.0,7.0,2.5,-1.0,restaurants,127,81A,2020-07-24,2,False,7625
4092013006,Inspection,Jackson Hooton,bojangles,raleigh,27604,6015.0,-78.61499718,35.81836916,37.0,7.0,2.5,-1.0,restaurants,143,81A,2020-12-09,0,False,7763
4092013006,Inspection,Jackson Hooton,bojangles,raleigh,27604,6015.0,-78.61499718,35.81836916,65.0,7.0,2.5,-1.0,restaurants,126,81A,2021-04-15,4,True,7890
4092013006,Inspection,Zachary Carter,bojangles,raleigh,27604,6015.0,-78.61499718,35.81836916,66.0,7.0,2.5,-1.0,restaurants,134,81A,2021-09-27,1,False,8055
4092011561,Inspection,Pamela Scott,boston market,raleigh,27615,6205.0,-78.65420911,35.90168214,82.0,41.0,2.5,1.0,comfort food,143,35F,2016-06-23,1,False,7945
4092011561,Inspection,Meghan Scott,boston market,raleigh,27615,6205.0,-78.65420911,35.90168214,68.0,41.0,2.5,1.0,comfort food,128,81A,2017-03-28,1,False,8223
4092011561,Inspection,Jordan Jernigan,boston market,raleigh,27615,6205.0,-78.65420911,35.90168214,62.0,41.0,2.5,1.0,comfort food,139,25E,2017-09-11,1,False,8390
4092011561,Re-Inspection,Jordan Jernigan,boston market,raleigh,27615,6205.0,-78.65420911,35.90168214,73.0,41.0,2.5,1.0,comfort food,144,35F,2017-09-22,2,False,8401
4092011561,Re-Inspection,Jordan Jernigan,boston market,raleigh,27615,6205.0,-78.65420911,35.90168214,68.0,41.0,2.5,1.0,comfort food,149,81A,2017-10-05,0,False,8414
4092011561,Inspection,Jordan Jernigan,boston market,raleigh,27615,6205.0,-78.65420911,35.90168214,31.0,41.0,2.5,1.0,comfort food,135,25E,2018-01-31,1,False,8532
4092011561,Inspection,Jordan Jernigan,boston market,raleigh,27615,6205.0,-78.65420911,35.90168214,47.0,41.0,2.5,1.0,comfort food,145,81A,2018-04-17,2,False,8608
4092011561,Inspection,Marion Wearing,boston market,raleigh,27615,6205.0,-78.65420911,35.90168214,52.0,41.0,2.5,1.0,comfort food,134,81A,2018-10-23,6,True,8797
4092011561,Inspection,Marion Wearing,boston market,raleigh,27615,6205.0,-78.65420911,35.90168214,45.0,41.0,2.5,1.0,comfort food,131,81A,2019-02-26,3,True,8923
4092011561,Inspection,Marion Wearing,boston market,raleigh,27615,6205.0,-78.65420911,35.90168214,84.0,41.0,2.5,1.0,comfort food,151,81A,2019-07-03,7,True,9050
4092011561,Inspection,Daryl Beasley,boston market,raleigh,27615,6205.0,-78.65420911,35.90168214,52.0,41.0,2.5,1.0,comfort food,78,81A,2020-04-15,1,False,9337
4092011561,Inspection,Cristofer LeClair,boston market,raleigh,27615,6205.0,-78.65420911,35.90168214,73.0,41.0,2.5,1.0,comfort food,135,81A,2020-10-29,4,True,9534
4092011561,Inspection,Cristofer LeClair,boston market,raleigh,27615,6205.0,-78.65420911,35.90168214,56.0,41.0,2.5,1.0,comfort food,154,81A,2021-02-25,2,False,9653
4092011561,Inspection,Cristofer LeClair,boston market,raleigh,27615,6205.0,-78.65420911,35.90168214,83.0,41.0,2.5,1.0,comfort food,131,81A,2021-08-10,2,False,9819
4092011568,Inspection,Anne-Kathrin Bartoli,boston market,cary,27511,3386.0,-78.78269904,35.75842047,78.0,41.0,2.5,1.0,comfort food,149,81A,2016-06-13,1,False,7921
4092011568,Inspection,Karla Crowder,boston market,cary,27511,3386.0,-78.78269904,35.75842047,41.0,41.0,2.5,1.0,comfort food,135,81A,2016-11-22,4,True,8083
4092011568,Inspection,Karla Crowder,boston market,cary,27511,3386.0,-78.78269904,35.75842047,66.0,41.0,2.5,1.0,comfort food,163,81A,2017-06-09,18,True,8282
4092011568,Re-Inspection,Karla Crowder,boston market,cary,27511,3386.0,-78.78269904,35.75842047,76.0,41.0,2.5,1.0,comfort food,120,25E,2017-06-22,2,False,8295
4092011568,Inspection,Karla Crowder,boston market,cary,27511,3386.0,-78.78269904,35.75842047,46.0,41.0,2.5,1.0,comfort food,154,81A,2017-12-04,8,True,8460
4092011568,Inspection,John Wulffert,boston market,cary,27511,3386.0,-78.78269904,35.75842047,80.0,41.0,2.5,1.0,comfort food,133,81A,2018-06-25,0,False,8663
4092011568,Inspection,Angela Myers,boston market,cary,27511,3386.0,-78.78269904,35.75842047,81.0,41.0,2.5,1.0,comfort food,142,81A,2018-08-17,3,True,8716
4092011568,Inspection,Angela Myers,boston market,cary,27511,3386.0,-78.78269904,35.75842047,52.0,41.0,2.5,1.0,comfort food,129,81A,2019-01-09,2,False,8861
4092011568,Inspection,Angela Myers,boston market,cary,27511,3386.0,-78.78269904,35.75842047,66.0,41.0,2.5,1.0,comfort food,151,54D,2019-03-15,6,True,8926
4092011568,Inspection,Sarah Thompson,boston market,cary,27511,3386.0,-78.78269904,35.75842047,61.0,41.0,2.5,1.0,comfort food,119,25E,2019-10-16,2,False,9141
4092011568,Inspection,Sarah Thompson,boston market,cary,27511,3386.0,-78.78269904,35.75842047,49.0,41.0,2.5,1.0,comfort food,137,81A,2020-02-17,1,False,9265
4092011568,Inspection,Sarah Thompson,boston market,cary,27511,3386.0,-78.78269904,35.75842047,80.0,41.0,2.5,1.0,comfort food,145,81A,2020-08-05,2,False,9435
4092011568,Inspection,Sarah Thompson,boston market,cary,27511,3386.0,-78.78269904,35.75842047,49.0,41.0,2.5,1.0,comfort food,141,81A,2021-02-16,1,False,9630
4092011568,Inspection,Sarah Thompson,boston market,cary,27511,3386.0,-78.78269904,35.75842047,79.0,41.0,2.5,1.0,comfort food,139,81A,2021-07-21,5,True,9785
4092012312,Inspection,Karla Crowder,taco bell,apex,27523,20860.0,-78.83579203,35.74888522,79.0,25.0,1.5,1.0,fast food,140,81A,2016-06-15,3,True,6462
4092012312,Inspection,David Adcock,taco bell,apex,27523,20860.0,-78.83579203,35.74888522,78.0,25.0,1.5,1.0,fast food,137,81A,2016-09-12,1,False,6551
4092012312,Inspection,David Adcock,taco bell,apex,27523,20860.0,-78.83579203,35.74888522,49.0,25.0,1.5,1.0,fast food,139,81A,2016-12-29,1,False,6659
4092012312,Inspection,David Adcock,taco bell,apex,27523,20860.0,-78.83579203,35.74888522,62.0,25.0,1.5,1.0,fast food,116,81A,2017-04-25,0,False,6776
4092012312,Inspection,David Adcock,taco bell,apex,27523,20860.0,-78.83579203,35.74888522,65.0,25.0,1.5,1.0,fast food,129,35F,2017-10-16,0,False,6950
4092012312,Inspection,David Adcock,taco bell,apex,27523,20860.0,-78.83579203,35.74888522,38.0,25.0,1.5,1.0,fast food,134,54D,2018-01-25,0,False,7051
4092012312,Inspection,David Adcock,taco bell,apex,27523,20860.0,-78.83579203,35.74888522,69.0,25.0,1.5,1.0,fast food,156,81A,2018-04-19,0,False,7135
4092012312,Re-Inspection,John Wulffert,taco bell,apex,27523,20860.0,-78.83579203,35.74888522,80.0,25.0,1.5,1.0,fast food,156,81A,2018-08-06,0,False,7244
4092012312,Inspection,John Wulffert,taco bell,apex,27523,20860.0,-78.83579203,35.74888522,68.0,25.0,1.5,1.0,fast food,160,81A,2018-11-02,0,False,7332
4092012312,Inspection,John Wulffert,taco bell,apex,27523,20860.0,-78.83579203,35.74888522,29.0,25.0,1.5,1.0,fast food,123,81A,2019-01-31,0,False,7422
4092012312,Inspection,John Wulffert,taco bell,apex,27523,20860.0,-78.83579203,35.74888522,80.0,25.0,1.5,1.0,fast food,161,81A,2019-05-24,0,False,7535
4092012312,Inspection,Ginger Johnson,taco bell,apex,27523,20860.0,-78.83579203,35.74888522,78.0,25.0,1.5,1.0,fast food,137,81A,2019-08-22,1,False,7625
4092012312,Inspection,Ginger Johnson,taco bell,apex,27523,20860.0,-78.83579203,35.74888522,65.0,25.0,1.5,1.0,fast food,153,81A,2019-10-30,0,False,7694
4092012312,Inspection,Ginger Johnson,taco bell,apex,27523,20860.0,-78.83579203,35.74888522,40.0,25.0,1.5,1.0,fast food,112,81A,2020-02-01,1,False,7788
4092012312,Inspection,Ursula Gadomski,taco bell,apex,27523,20860.0,-78.83579203,35.74888522,71.0,25.0,1.5,1.0,fast food,132,81A,2020-09-08,0,False,8008
4092012312,Inspection,Ginger Johnson,taco bell,apex,27523,20860.0,-78.83579203,35.74888522,68.0,25.0,1.5,1.0,fast food,129,81A,2021-05-18,2,False,8260
4092012312,Inspection,Shannon Flynn,taco bell,apex,27523,20860.0,-78.83579203,35.74888522,46.0,25.0,1.5,1.0,fast food,137,81A,2021-11-04,0,False,8430
4092010287,Inspection,Laura McNeill,glenwood grill,raleigh,27608,3532.0,-78.6604672,35.81647745,58.0,301.0,4.5,2.0,american (new),140,35H,2016-05-23,2,False,9198
4092010287,Inspection,Meghan Scott,glenwood grill,raleigh,27608,3532.0,-78.6604672,35.81647745,66.0,301.0,4.5,2.0,american (new),128,81A,2017-04-05,1,False,9515
4092010287,Inspection,Shakera Robbins,glenwood grill,raleigh,27608,3532.0,-78.6604672,35.81647745,79.0,301.0,4.5,2.0,american (new),156,81A,2017-10-09,2,False,9702
4092010287,Inspection,Shakera Robbins,glenwood grill,raleigh,27608,3532.0,-78.6604672,35.81647745,79.0,301.0,4.5,2.0,american (new),158,81A,2018-06-14,0,False,9950
4092010287,Inspection,Marion Wearing,glenwood grill,raleigh,27608,3532.0,-78.6604672,35.81647745,49.0,301.0,4.5,2.0,american (new),154,25E,2018-12-17,3,True,10136
4092010287,Inspection,Patricia Sabby,glenwood grill,raleigh,27608,3532.0,-78.6604672,35.81647745,65.0,301.0,4.5,2.0,american (new),172,25E,2019-05-16,3,True,10286
4092010287,Inspection,Meghan Scott,glenwood grill,raleigh,27608,3532.0,-78.6604672,35.81647745,42.0,301.0,4.5,2.0,american (new),132,81A,2019-12-03,3,True,10487
4092010287,Inspection,Jason Dunn,glenwood grill,raleigh,27608,3532.0,-78.6604672,35.81647745,61.0,301.0,4.5,2.0,american (new),65,25E,2020-04-22,2,False,10628
4092010287,Inspection,Meghan Scott,glenwood grill,raleigh,27608,3532.0,-78.6604672,35.81647745,82.0,301.0,4.5,2.0,american (new),138,81A,2020-08-12,2,False,10740
4092010287,Inspection,Shannon Flynn,glenwood grill,raleigh,27608,3532.0,-78.6604672,35.81647745,60.0,301.0,4.5,2.0,american (new),143,81A,2021-03-11,3,True,10951
4092010287,Inspection,Shannon Flynn,glenwood grill,raleigh,27608,3532.0,-78.6604672,35.81647745,69.0,301.0,4.5,2.0,american (new),142,81A,2021-06-23,8,True,11055
4092010162,Inspection,Dimitri Parker,circus family restaurant,raleigh,27604,6523.0,-78.62468351,35.80050101,75.0,30.0,3.5,1.0,american (traditional),134,81A,2016-06-28,2,False,9196
4092010162,Inspection,Naterra McQueen,circus family restaurant,raleigh,27604,6523.0,-78.62468351,35.80050101,56.0,30.0,3.5,1.0,american (traditional),139,54D,2017-03-09,1,False,9450
4092010162,Inspection,Laura McNeill,circus family restaurant,raleigh,27604,6523.0,-78.62468351,35.80050101,77.0,30.0,3.5,1.0,american (traditional),137,35F,2017-09-28,1,False,9653
4092010162,Inspection,Laura McNeill,circus family restaurant,raleigh,27604,6523.0,-78.62468351,35.80050101,52.0,30.0,3.5,1.0,american (traditional),142,81A,2018-03-20,1,False,9826
4092010162,Inspection,Joanne Rutkofske,circus family restaurant,raleigh,27604,6523.0,-78.62468351,35.80050101,68.0,30.0,3.5,1.0,american (traditional),166,81A,2019-02-07,1,False,10150
4092010162,Inspection,Jackson Hooton,circus family restaurant,raleigh,27604,6523.0,-78.62468351,35.80050101,80.0,30.0,3.5,1.0,american (traditional),144,81A,2019-08-20,2,False,10344
4092010162,Inspection,Jackson Hooton,circus family restaurant,raleigh,27604,6523.0,-78.62468351,35.80050101,66.0,30.0,3.5,1.0,american (traditional),144,81A,2020-04-07,3,True,10575
4092010162,Inspection,Jackson Hooton,circus family restaurant,raleigh,27604,6523.0,-78.62468351,35.80050101,69.0,30.0,3.5,1.0,american (traditional),187,35H,2020-10-12,2,False,10763
4092010162,Inspection,Jackson Hooton,circus family restaurant,raleigh,27604,6523.0,-78.62468351,35.80050101,56.0,30.0,3.5,1.0,american (traditional),148,81A,2021-03-23,3,True,10925
4092010162,Inspection,Zachary Carter,circus family restaurant,raleigh,27604,6523.0,-78.62468351,35.80050101,67.0,30.0,3.5,1.0,american (traditional),146,81A,2021-10-13,2,False,11129
4092010065,Inspection,Dimitri Parker,biscuitville,raleigh,27608,21366.0,-78.62569015,35.81542604,63.0,28.0,4.0,1.0,breakfast & brunch,117,81A,2016-03-09,3,True,9081
4092010065,Inspection,Shakera Robbins,biscuitville,raleigh,27608,21366.0,-78.62569015,35.81542604,32.0,28.0,4.0,1.0,breakfast & brunch,147,81A,2017-03-15,2,False,9452
4092010065,Inspection,Laura McNeill,biscuitville,raleigh,27608,21366.0,-78.62569015,35.81542604,20.0,28.0,4.0,1.0,breakfast & brunch,140,80B,2018-01-02,2,False,9745
4092010065,Inspection,Laura McNeill,biscuitville,raleigh,27608,21366.0,-78.62569015,35.81542604,85.0,28.0,4.0,1.0,breakfast & brunch,158,81A,2018-06-19,2,False,9913
4092010065,Inspection,Joanne Rutkofske,biscuitville,raleigh,27608,21366.0,-78.62569015,35.81542604,50.0,28.0,4.0,1.0,breakfast & brunch,136,81A,2019-02-04,3,True,10143
4092010065,Inspection,Jackson Hooton,biscuitville,raleigh,27608,21366.0,-78.62569015,35.81542604,79.0,28.0,4.0,1.0,breakfast & brunch,153,81A,2019-07-31,4,True,10320
4092010065,Inspection,Jackson Hooton,biscuitville,raleigh,27608,21366.0,-78.62569015,35.81542604,53.0,28.0,4.0,1.0,breakfast & brunch,60,25E,2020-04-02,0,False,10566
4092010065,Inspection,Jackson Hooton,biscuitville,raleigh,27608,21366.0,-78.62569015,35.81542604,79.0,28.0,4.0,1.0,breakfast & brunch,145,81A,2020-09-11,1,False,10728
4092010065,Inspection,Jackson Hooton,biscuitville,raleigh,27608,21366.0,-78.62569015,35.81542604,51.0,28.0,4.0,1.0,breakfast & brunch,154,81A,2021-03-04,2,False,10902
4092010065,Inspection,Zachary Carter,biscuitville,raleigh,27608,21366.0,-78.62569015,35.81542604,77.0,28.0,4.0,1.0,breakfast & brunch,154,81A,2021-07-23,0,False,11043
4092010661,Inspection,Jason Dunn,side street restaurant,raleigh,27601,4630.0,-78.63331201,35.78351455,69.0,53.0,4.5,1.0,sandwiches,156,81A,2016-03-16,0,False,9088
4092010661,Inspection,Naterra McQueen,side street restaurant,raleigh,27601,4630.0,-78.63331201,35.78351455,72.0,53.0,4.5,1.0,sandwiches,102,81A,2016-09-21,0,False,9277
4092010661,Inspection,Naterra McQueen,side street restaurant,raleigh,27601,4630.0,-78.63331201,35.78351455,59.0,53.0,4.5,1.0,sandwiches,153,81A,2017-02-22,1,False,9431
4092010661,Inspection,Laura McNeill,side street restaurant,raleigh,27601,4630.0,-78.63331201,35.78351455,80.0,53.0,4.5,1.0,sandwiches,143,81A,2017-08-11,1,False,9601
4092010661,Inspection,Laura McNeill,side street restaurant,raleigh,27601,4630.0,-78.63331201,35.78351455,44.0,53.0,4.5,1.0,sandwiches,108,81A,2018-01-09,3,True,9752
4092010661,Inspection,Laura McNeill,side street restaurant,raleigh,27601,4630.0,-78.63331201,35.78351455,76.0,53.0,4.5,1.0,sandwiches,142,81A,2018-05-31,2,False,9894
4092010661,Inspection,Joanne Rutkofske,side street restaurant,raleigh,27601,4630.0,-78.63331201,35.78351455,40.0,53.0,4.5,1.0,sandwiches,144,81A,2018-11-15,3,True,10062
4092010661,Inspection,Joanne Rutkofske,side street restaurant,raleigh,27601,4630.0,-78.63331201,35.78351455,47.0,53.0,4.5,1.0,sandwiches,120,81A,2019-03-13,3,True,10180
4092010661,Inspection,Zachary Carter,side street restaurant,raleigh,27601,4630.0,-78.63331201,35.78351455,37.0,53.0,4.5,1.0,sandwiches,137,81A,2019-12-20,2,False,10462
4092010661,Inspection,Jackson Hooton,side street restaurant,raleigh,27601,4630.0,-78.63331201,35.78351455,81.0,53.0,4.5,1.0,sandwiches,118,81A,2020-06-22,3,True,10647
4092010661,Inspection,Jackson Hooton,side street restaurant,raleigh,27601,4630.0,-78.63331201,35.78351455,56.0,53.0,4.5,1.0,sandwiches,134,81A,2020-09-22,3,True,10739
4092010661,Inspection,Jackson Hooton,side street restaurant,raleigh,27601,4630.0,-78.63331201,35.78351455,31.0,53.0,4.5,1.0,sandwiches,125,81A,2021-01-29,2,False,10868
4092010661,Inspection,Jackson Hooton,side street restaurant,raleigh,27601,4630.0,-78.63331201,35.78351455,80.0,53.0,4.5,1.0,sandwiches,123,81A,2021-05-26,2,False,10985
4092010661,Inspection,Zachary Carter,side street restaurant,raleigh,27601,4630.0,-78.63331201,35.78351455,78.0,53.0,4.5,1.0,sandwiches,161,81A,2021-09-14,0,False,11096
4092010795,Inspection,Dimitri Parker,watkins grill,raleigh,27604,5275.0,-78.62518779,35.80177768,66.0,83.0,4.0,1.0,breakfast & brunch,173,81A,2016-04-21,6,True,9122
4092010795,Inspection,Naterra McQueen,watkins grill,raleigh,27604,5275.0,-78.62518779,35.80177768,72.0,83.0,4.0,1.0,breakfast & brunch,163,81A,2016-10-19,1,False,9303
4092010795,Inspection,Naterra McQueen,watkins grill,raleigh,27604,5275.0,-78.62518779,35.80177768,63.0,83.0,4.0,1.0,breakfast & brunch,138,81A,2017-02-24,1,False,9431
4092010795,Inspection,Laura McNeill,watkins grill,raleigh,27604,5275.0,-78.62518779,35.80177768,78.0,83.0,4.0,1.0,breakfast & brunch,135,81A,2017-09-27,4,True,9646
4092010795,Inspection,Laura McNeill,watkins grill,raleigh,27604,5275.0,-78.62518779,35.80177768,49.0,83.0,4.0,1.0,breakfast & brunch,137,81A,2018-01-22,3,True,9763
4092010795,Inspection,Laura McNeill,watkins grill,raleigh,27604,5275.0,-78.62518779,35.80177768,77.0,83.0,4.0,1.0,breakfast & brunch,142,81A,2018-05-23,1,False,9884
4092010795,Inspection,Joanne Rutkofske,watkins grill,raleigh,27604,5275.0,-78.62518779,35.80177768,42.0,83.0,4.0,1.0,breakfast & brunch,138,81A,2018-11-16,6,True,10061
4092010795,Inspection,Joanne Rutkofske,watkins grill,raleigh,27604,5275.0,-78.62518779,35.80177768,49.0,83.0,4.0,1.0,breakfast & brunch,143,81A,2019-02-22,5,True,10159
4092010795,Inspection,Jackson Hooton,watkins grill,raleigh,27604,5275.0,-78.62518779,35.80177768,80.0,83.0,4.0,1.0,breakfast & brunch,158,81A,2019-07-30,2,False,10317
4092010795,Inspection,Jackson Hooton,watkins grill,raleigh,27604,5275.0,-78.62518779,35.80177768,44.0,83.0,4.0,1.0,breakfast & brunch,150,81A,2019-11-18,1,False,10428
4092010795,Inspection,Jackson Hooton,watkins grill,raleigh,27604,5275.0,-78.62518779,35.80177768,49.0,83.0,4.0,1.0,breakfast & brunch,124,81A,2020-02-18,4,True,10520
4092010795,Inspection,Jackson Hooton,watkins grill,raleigh,27604,5275.0,-78.62518779,35.80177768,77.0,83.0,4.0,1.0,breakfast & brunch,156,81A,2020-06-08,1,False,10631
4092010795,Inspection,Jackson Hooton,watkins grill,raleigh,27604,5275.0,-78.62518779,35.80177768,70.0,83.0,4.0,1.0,breakfast & brunch,100,35H,2020-09-17,1,False,10732
4092010795,Inspection,Jackson Hooton,watkins grill,raleigh,27604,5275.0,-78.62518779,35.80177768,44.0,83.0,4.0,1.0,breakfast & brunch,135,81A,2021-01-04,1,False,10841
4092010795,Inspection,Jackson Hooton,watkins grill,raleigh,27604,5275.0,-78.62518779,35.80177768,81.0,83.0,4.0,1.0,breakfast & brunch,176,81A,2021-06-30,2,False,11018
4092010138,Inspection,Jessica Andrews,char-grill,raleigh,27612,6047.0,-78.70580536,35.82555266,38.0,51.0,4.0,1.0,burgers,156,81A,2016-12-20,1,False,9360
4092010138,Inspection,Jessica Andrews,char-grill,raleigh,27612,6047.0,-78.70580536,35.82555266,67.0,51.0,4.0,1.0,burgers,173,81A,2017-05-04,0,False,9495
4092010138,Inspection,Shakera Robbins,char-grill,raleigh,27612,6047.0,-78.70580536,35.82555266,21.0,51.0,4.0,1.0,burgers,94,81A,2018-01-05,1,False,9741
4092010138,Inspection,Jessica Andrews,char-grill,raleigh,27612,6047.0,-78.70580536,35.82555266,81.0,51.0,4.0,1.0,burgers,125,81A,2018-08-07,2,False,9955
4092010138,Inspection,Patricia Sabby,char-grill,raleigh,27612,6047.0,-78.70580536,35.82555266,60.0,51.0,4.0,1.0,burgers,121,81A,2019-01-24,0,False,10125
4092010138,Inspection,Maria Powell,char-grill,raleigh,27612,6047.0,-78.70580536,35.82555266,74.0,51.0,4.0,1.0,burgers,144,81A,2019-07-25,2,False,10307
4092010138,Inspection,Maria Powell,char-grill,raleigh,27612,6047.0,-78.70580536,35.82555266,65.0,51.0,4.0,1.0,burgers,152,81A,2020-01-14,2,False,10480
4092010138,Inspection,Maria Powell,char-grill,raleigh,27612,6047.0,-78.70580536,35.82555266,80.0,51.0,4.0,1.0,burgers,134,81A,2020-07-14,1,False,10662
4092010138,Inspection,Maria Powell,char-grill,raleigh,27612,6047.0,-78.70580536,35.82555266,77.0,51.0,4.0,1.0,burgers,140,81A,2021-08-16,3,True,11060
4092010154,Inspection,Lucy Schrum,china star,raleigh,27612,3569.0,-78.70556784,35.82545067,56.0,21.0,4.0,1.0,chinese,153,81A,2016-04-13,8,True,9109
4092010154,Inspection,Jessica Andrews,china star,raleigh,27612,3569.0,-78.70556784,35.82545067,69.0,21.0,4.0,1.0,chinese,162,81A,2016-10-03,5,True,9282
4092010154,Inspection,Jessica Andrews,china star,raleigh,27612,3569.0,-78.70556784,35.82545067,74.0,21.0,4.0,1.0,chinese,129,81A,2017-06-26,0,False,9548
4092010154,Inspection,Shakera Robbins,china star,raleigh,27612,3569.0,-78.70556784,35.82545067,37.0,21.0,4.0,1.0,chinese,145,81A,2017-12-11,2,False,9716
4092010154,Inspection,Shakera Robbins,china star,raleigh,27612,3569.0,-78.70556784,35.82545067,78.0,21.0,4.0,1.0,chinese,147,81A,2018-05-15,4,True,9871
4092010154,Inspection,Melodee Johnson,china star,raleigh,27612,3569.0,-78.70556784,35.82545067,74.0,21.0,4.0,1.0,chinese,138,81A,2018-10-09,4,True,10018
4092010154,Inspection,Patricia Sabby,china star,raleigh,27612,3569.0,-78.70556784,35.82545067,65.0,21.0,4.0,1.0,chinese,152,81A,2019-04-12,3,True,10203
4092010154,Inspection,Maria Powell,china star,raleigh,27612,3569.0,-78.70556784,35.82545067,33.0,21.0,4.0,1.0,chinese,143,35F,2019-11-14,2,False,10419
4092010154,Inspection,Maria Powell,china star,raleigh,27612,3569.0,-78.70556784,35.82545067,72.0,21.0,4.0,1.0,chinese,104,81A,2020-03-30,3,True,10556
4092010154,Inspection,Maria Powell,china star,raleigh,27612,3569.0,-78.70556784,35.82545067,79.0,21.0,4.0,1.0,chinese,134,81A,2020-06-11,5,True,10629
4092010154,Inspection,Maria Powell,china star,raleigh,27612,3569.0,-78.70556784,35.82545067,48.0,21.0,4.0,1.0,chinese,126,35F,2020-11-17,5,True,10788
4092010154,Inspection,Maria Powell,china star,raleigh,27612,3569.0,-78.70556784,35.82545067,63.0,21.0,4.0,1.0,chinese,140,81A,2021-04-21,6,True,10943
4092010154,Inspection,Jamie Phelps,china star,raleigh,27612,3569.0,-78.70556784,35.82545067,71.0,21.0,4.0,1.0,chinese,155,81A,2021-10-07,2,False,11112
4092010827,Inspection,Daryl Beasley,winston's grille,raleigh,27615,7583.0,-78.62163029,35.86964663,75.0,335.0,4.0,2.0,american (traditional),134,81A,2016-06-28,0,False,9183
4092010827,Inspection,Michael Robinson,winston's grille,raleigh,27615,7583.0,-78.62163029,35.86964663,78.0,335.0,4.0,2.0,american (traditional),149,35C,2017-06-13,2,False,9533
4092010827,Inspection,Jordan Jernigan,winston's grille,raleigh,27615,7583.0,-78.62163029,35.86964663,77.0,335.0,4.0,2.0,american (traditional),128,81A,2017-08-14,3,True,9595
4092010827,Inspection,Jordan Jernigan,winston's grille,raleigh,27615,7583.0,-78.62163029,35.86964663,37.0,335.0,4.0,2.0,american (traditional),145,81A,2017-12-11,0,False,9714
4092010827,Inspection,Jordan Jernigan,winston's grille,raleigh,27615,7583.0,-78.62163029,35.86964663,55.0,335.0,4.0,2.0,american (traditional),128,81A,2018-03-16,0,False,9809
4092010827,Inspection,Jordan Jernigan,winston's grille,raleigh,27615,7583.0,-78.62163029,35.86964663,81.0,335.0,4.0,2.0,american (traditional),137,81A,2018-06-21,0,False,9906
4092010827,Inspection,Meghan Scott,winston's grille,raleigh,27615,7583.0,-78.62163029,35.86964663,41.0,335.0,4.0,2.0,american (traditional),131,81A,2018-12-14,1,False,10082
4092010827,Inspection,Meghan Scott,winston's grille,raleigh,27615,7583.0,-78.62163029,35.86964663,81.0,335.0,4.0,2.0,american (traditional),164,81A,2019-06-18,3,True,10268
4092010827,Inspection,Christy Klaus,winston's grille,raleigh,27615,7583.0,-78.62163029,35.86964663,45.0,335.0,4.0,2.0,american (traditional),113,81A,2019-11-25,3,True,10428
