OBJECTID,HSISID,NAME,ADDRESS1,CITY,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,PERMITID,X,Y,GEOCODESTATUS
1926953,4092018173,Weaver Street Market,404 W HARGETT ST,RALEIGH,27603-1806,+19194297800,2019-09-15,14995,-78.64555484,35.77872095,M
1926954,4092017710,Los Magueyes,325 N Main ST ,HOLLY SPRINGS,27540,+19195526272,2017-10-19,15000,-78.83516548,35.65627673,M
1926955,4092015618,HIBACHI 101,7870 ALEXANDER PROMENADE PL ,RALEIGH,27617,+19195692888,2010-04-22,15015,-78.77695631,35.91424375,M
1926956,4092018202,BREEZE THRU #30005,5016 Commons Hill DR ,CARY,27519,+19194628316,2019-10-16,15016,-78.87216538,35.80199412,M
1926957,4092017698,HWY 55 BURGERS SHAKES & FRIES,3421 N MAIN ST ,FUQUAY VARINA,27526,+19195673007,2017-10-13,14977,-78.72399215,35.62460903,M
1926958,4092018353,Japan XO,7811 MIDDLE POYNER DR,RALEIGH,27616,+19199165150,2020-04-28,15026,-78.57108856,35.86546919,M
1926960,4092018490,Angie Dominican Cakes & Cafe,6109 Rock Quarry  RD ,RALEIGH,27610,+19193970478,2020-11-25,15031,-78.5485314,35.72427564,M
1926961,4092017869,HIBACHI CHINA BUFFET,111 SHANNON OAKS CIR ,CARY,27511,+19193881686,2018-06-29,15038,-78.78396413,35.7599914,M
1926962,4092015266,THE FACTORY ICE HOUSE SNACK BAR,1839-200 S MAIN ST ,WAKE FOREST,27587,+19194531500,2008-10-22,15005,-78.52816059,35.95204501,M
1926963,4092017783,Tonbo Ramen,211 S Wilmington ST ,RALEIGH,27601,+19199773625,2018-01-25,15041,-78.63804143,35.77784061,M
1926965,4092017054,METLIFE 1 JUICE BAR,101 METLIFE WAY ,CARY,27513,+19199075617,2015-10-13,15052,-78.79975563,35.83005175,M
1926966,4092017927,Showmars - Wake Forest,1009-128 Stadium DR ,WAKE FOREST,27587,+19195549608,2018-07-20,15048,-78.52993342,35.99015656,M
1926967,4092016710,Waffle House #2052,2320 Dixie Forest Road,RALEIGH,27615,+19198621905,2014-07-03,15053,-78.60008588,35.8628339,M
1926968,4092015210,Moe's Southwest Grill #205,168 SHENSTONE BLVD ,GARNER,27529,+19197790311,2008-07-21,15054,-78.58054205,35.69110315,M
1926969,4092017626,NO. 1 PHO,5025 ARCO ST ,CARY,27519,+19192972975,2017-06-01,15061,-78.88191924,35.83347908,M
1926971,4092017236,WINE & BEER 101,1228-104 HERITAGE LINKS DR ,WAKE FOREST,27587,+19195544638,2016-06-03,15064,-78.5032074,35.94680932,M
1926972,4092018119,Osha Thai Kitchen and Sushi,242 S MAIN ST,HOLLY SPRINGS,27540-9094,+19196019188,2019-06-24,15071,-78.83395027,35.64920445,M
1926973,4092018698,TownPlace Suites Food Service,3771  Thistledown DR ,RALEIGH,27606,+19843001410,2021-08-25,15072,-78.69927027,35.75561506,M
1926974,4092014791,Arby's #7820,6725 Knightdale BLVD ,KNIGHTDALE,27545,+19192179680,2007-02-06,15074,-78.50344651,35.79796245,M
1926977,4092014368,Firehouse Subs,1047 Beaver Creek Commons DR ,APEX,27502,+19193670111,2005-08-15,15110,-78.87238568,35.74374477,M
1926979,4092014889,Sheetz #399,1600 Aviation PKY ,MORRISVILLE,27560,+19198400466,2007-06-18,15122,-78.78941437,35.8696795,M
1926980,4092017877,Jersey Mike's #3176,242 Grand Hill PL ,HOLLY SPRINGS,27540,+19193462290,2018-06-29,15149,-78.84589577,35.66566859,M
1926981,4092017544,FIRST WATCH BRADFORD,1325 BRADFORD VIEW DR ,CARY,27513,+19196558005,2017-03-06,15156,-78.84569222,35.79251025,M
1926982,4092016501,MCDONALD'S #35756,4212 WAKE FOREST RD ,RALEIGH,27609,+19198621996,2013-08-30,15157,-78.61155667,35.83876688,M
1926984,4092014375,Hong Kong #1 Chinese Restaurant,2720 NC HWY 55 ,CARY,27519,+19193632828,2005-09-02,15112,-78.87112496,35.7849366,M
1926985,4092014288,Stromboli's,2900 Spring Forest Rd,RALEIGH,27616,+19198764222,2005-03-30,15173,-78.59114174,35.85495156,M
1926987,4092018476,Istanbul Restaurant & Cafe,914 Kildaire Farm RD ,CARY,27511-3923,+19196519608,2020-11-02,15186,-78.7820625,35.77335058,M
1926988,4092018008,FIVE BROS PIZZA,6300-182 Creedmoor RD ,RALEIGH,27612,+19195941699,2018-12-27,15185,-78.67947283,35.87241027,M
1926989,4092015349,GENKI RESTAURANT & SUSHI BAR,3420 TEN TEN RD ,CARY,27518,+19193636636,2009-03-04,15207,-78.79278417,35.70189107,M
1926991,4092013480,McDonald's #5105,2801 Wake Forest RD ,RALEIGH,27609,+19198213297,2001-12-19,15217,-78.62471373,35.81912811,M
1926992,4092014416,The Village Deli,1849 S Main ST ,WAKE FOREST,27587,+19194531250,2005-10-31,15226,-78.52626448,35.95102854,M
1926993,4092017232,TAZZA KITCHEN - SCV,600 LEDGESTONE WAY ,CARY,27519,+19196518281,2016-05-10,15253,-78.84859346,35.79156535,M
1926994,4092016414,GARLAND,14 W MARTIN ST ,RALEIGH,27601,+19198336886,2013-04-22,15257,-78.63980199,35.77713519,M
1926995,4092014443,Dominic's NY Pizzeria,5911 Poyner Village Pkwy,RALEIGH,27616,+19198787782,2005-12-02,15228,-78.57019405,35.86437434,M
1926997,4092014384,Azitra Indian Restaurant,8411 Brier Creek PKY ,RALEIGH,27617,+19194843939,2005-09-12,15260,-78.78334742,35.90685073,M
1926998,4092016707,Hako Sushi,2603-155 GLENWOOD  AVE ,RALEIGH,27608,+19199612807,2014-06-25,15258,-78.6604672,35.81647745,M
1927000,4092016968,SULTAN'S DELI,1459 BEAVER CREEK COMMONS DR ,APEX,27502,+19193676007,2015-07-31,15273,-78.8834206,35.74727304,M
1927003,4092013631,Wang's Kitchen,4701 ATLANTIC AVE ,RALEIGH,27604,+19198785656,2002-07-23,15294,-78.60292943,35.84801871,M
1927004,4092018528,Sonesta ES Suites Raleigh Cary Foodservice,2900 Regency Pky,CARY,27518,+19194674080,2021-02-10,15310,-78.78922863,35.73280344,M
1927005,4092014311,Midtown Grille,4421-115 Six Forks RD ,RALEIGH,27609,+19197878963,2005-05-16,15295,-78.64257479,35.83992724,M
1927006,4092017951,Heirloom,219 S West ST ,RALEIGH,27603,+19192978299,2018-09-24,15312,-78.64560424,35.77781639,M
1927008,4092014968,Starbucks Coffee Co,204-200 Crossroads BLVD ,CARY,27511,+19192334905,2007-10-09,15314,-78.74147311,35.76118923,M
1927009,4092016123,PANERA BREAD #1644,4421 SIX FORKS RD,RALEIGH,27609-5771,+19197811112,2012-03-27,15331,-78.64349886,35.84017418,M
1927010,4092016597,WINE AUTHORITIES,211 E FRANKLIN ST ,RALEIGH,27604,+19198319463,2013-12-31,15332,-78.63482408,35.79035401,M
1927012,4092017037,ORACLE CAFE,5200 PARAMOUNT PKY ,MORRISVILLE,27560-8499,+19192056884,2015-10-21,15338,-78.83611007,35.86175597,M
1927013,4092016212,ABBEY ROAD TAVERN & GRILL,1195 W CHATHAM ST ,CARY,27513,+19194814434,2012-07-16,15341,-78.80690314,35.77079471,M
1927014,4092015215,RALEIGH CONVENTION CENTER,500 S SALISBURY  ST ,RALEIGH,27601,+19199968675,2008-09-02,15345,-78.64125822,35.77365136,M
1927015,4092017910,Highway 55 Burgers Shakes & Fries,1011 N Smithfield  RD ,KNIGHTDALE,27545,+19192619841,2018-08-30,15365,-78.48874912,35.79711938,M
1927016,4092018642,Five Guys #0128,1018 Shoppes at Midway DR ,KNIGHTDALE,27545,+19192666664,2021-06-04,15370,-78.50727637,35.79843029,M
1927017,4092018089,WYE HILL KITCHEN & BREWING,201 S BOYLAN AVE ,RALEIGH,27603,+19842001189,2019-04-18,15378,-78.64902324,35.77828853,M
1927019,4092015027,Poole's Diner,426  S McDowell ST ,RALEIGH,27607,+19198324477,2007-12-11,15387,-78.64230399,35.77471765,M
1927020,4092018189,DUNKIN' DONUTS BASKIN ROBBINS #344346,3570 DAVIS DR ,MORRISVILLE,27560,+19194694788,2019-09-27,15390,-78.84694048,35.81804247,M
1927021,4092016985,MCDONALD'S #12293,3424 POOLE RD ,RALEIGH,27610,+19192500072,2015-07-17,15410,-78.57821337,35.76749685,M
1927022,4092016984,RALEIGH BEER GARDEN,614 GLENWOOD AVE ,RALEIGH,27603,+19842328074,2015-07-15,15411,-78.64672235,35.78805438,M
1927023,4092015209,THE BRICKHOUSE,3801 HILLSBOROUGH ST ,RALEIGH,27607,+19198293666,2008-09-18,15429,-78.68856288,35.79387274,M
1927027,4092018713,Bali Hai,120 Morrisville Square WAY ,MORRISVILLE,27560,+19196085491,2021-09-20,15464,-78.82897679,35.81951783,M
1927029,4092017001,NI ASIAN KITCHEN,8817 SIX FORKS RD ,RALEIGH,27615,+19199165106,2015-07-28,15477,-78.65461142,35.89932701,M
1927030,4092018507,Spices Hut,10210 GREEN LEVEL CHURCH RD,CARY,27519,+19193772226,2020-12-19,15480,-78.90165372,35.82321633,M
1927031,4092016547,Brothers of New York,3450-158 Kildaire Farm  RD ,CARY,27518,+19193877711,2013-11-19,15337,-78.79459675,35.70408006,M
1927033,4092015453,HIBACHI GRILL & SUPREME BUFFET,3131 CAPITAL BLVD ,RALEIGH,27604,+19198785888,2009-08-20,15487,-78.59044451,35.82314532,M
1927034,4092017208,BRIER CREEK BEER GARDEN,8521-101 BRIER CREEK BLVD ,RALEIGH,27617,+19844392330,2016-04-20,15340,-78.78601339,35.90572819,M
1927035,4092018216,Nukkad Restaurant,1710 HIGH HOUSE RD,CARY,27513,+19193789083,2019-11-05,15522,-78.84401301,35.79274209,M
1927036,4092018591,Wendy's #6338,12430 Capital BLVD ,WAKE FOREST,27587,+19196768933,2021-03-24,15523,-78.53512833,35.98551325,M
1927039,4092015171,Ruth's Chris,4381 LASSITER AT NORTH HILLS AVE ,RALEIGH,27609,+19197911103,2008-07-11,15531,-78.64323049,35.83718561,M
1927040,4092014976,Bruegger's Bagel Bakery #0701,8204-113 Tryon Woods DR ,CARY,27518,+19198510906,2007-10-17,15346,-78.74169613,35.74700826,M
1927041,4092018114,Stir,4242 SIX FORKS RD,RALEIGH,27609,+19842008614,2019-06-12,15533,-78.64071469,35.83797961,M
1927042,4092016337,THE CARY PUB,6454  TRYON  RD ,CARY,27518,+19198591070,2013-01-18,15534,-78.7615544,35.74559939,M
1927043,4092016114,Chick-Fil-A at North Hills,4154-114 Main at N Hills Street,RALEIGH,27609,+19195100100,2012-03-07,15380,-78.64285669,35.83704421,M
1927044,4092014613,Fiesta Mexicana Restaurante,14460 New Falls Of Neuse Rd,RALEIGH,27614,+19194531266,2006-05-22,15539,-78.54362008,35.94386602,M
1927046,4092017939,MCDONALDS AT CROSSROADS #13363,1830 WALNUT ST ,CARY,27511,+19192330080,2018-09-28,15553,-78.74334016,35.75902812,M
1927049,4092016029,HIBACHI K EXPRESS,4001 WIDE WATERS SUITE B PKY ,KNIGHTDALE,27545,+19192178875,2011-10-27,15469,-78.50602234,35.79592218,M
1927051,4092014908,Cisco Systems Building 10 Stillwater Cafe,7200-10 Kit Creek RD ,RTP,27709,+19196999574,2007-07-06,15479,0.0,0.0,U
1927052,4092018685,McDonald's #3452,3810 Lake Boone TRL ,RALEIGH,27607-2927,+19197810504,2021-08-02,15606,-78.69425696,35.81614942,M
1927053,4092018341,Rise Biscuits & Donuts,6325-33 FALLS OF NEUSE RD ,RALEIGH,27615,+19842005751,2020-04-07,15584,-78.62102418,35.86869281,M
1927055,4092015687,Mami's Latin Style Rotisserie Chicken,2401 WAKE FOREST  RD ,RALEIGH,27608,+19198348572,2010-08-02,15609,-78.6271485,35.81373825,M
1927056,4092015597,HOT BREADS CAFE,1901  NW CARY PKY ,MORRISVILLE,27560,+19196771331,2010-04-05,15624,-78.81047156,35.80913057,M
1927057,4092017250,MIKE'S PIZZA & ITALIAN RESTAURANT,3919 NEW BERN AVE ,RALEIGH,27610,+19192500700,2016-06-29,15640,-78.57014599,35.80045574,M
1927058,4092016866,AWAZ'E ETHIOPIAN/ERITREAN CUISINE,904 NE MAYNARD RD ,CARY,27513,+19193772599,2015-02-05,15650,-78.76838489,35.80043169,M
1927059,4092018125,Pizza Amore,103 N ARENDELL AVE,ZEBULON,27597-2601,+19196460042,2019-07-02,15659,-78.31306375,35.82139737,M
1927060,4092015682,OLIVE GARDEN #1831,12600 CAPITAL BLVD ,WAKE FOREST,27587,+19195561007,2010-07-21,15676,-78.53167145,35.98839421,M
1927062,4092018321,The Cafe,1500 N HARRISON AVE,CARY,27513,+19192284598,2020-02-11,15679,-78.76821342,35.81996762,M
1927065,4092017644,Mo Fu Shoppe,321 S Blount ST ,RALEIGH,27601,+19193018465,2017-06-26,15683,-78.63624076,35.77587123,M
1927068,4092014461,Starbucks Coffee #9657,3608 Davis DR,MORRISVILLE,27560,+19194601170,2005-12-01,15711,-78.84755942,35.82156249,M
1927069,4092017758,Dickey's Barbeque #1496,1102 Parkside Main ST ,CARY,27519,+19193420212,2017-12-06,15716,-78.88929435,35.84836238,M
1927070,4092018313,Vicious Fishes Apex,02237 OLD US HWY 1,APEX,27502,+19192599261,2020-01-31,15686,-78.89921159,35.69877219,M
1927072,4092018599,Tios Pizza Empanadas & Wings,2916 N Main St,FUQUAY-VARINA,27526,+19197620095,2021-03-31,15726,-78.7325945,35.61559182,M
1927074,4092018391,El Amigo Mexican Restaurant,404 W Chatham ST ,CARY,27511,+19193170016,2020-06-26,15735,-78.78845716,35.78703957,M
1927076,4092017629,TROPICAL SMOOTHIE CAFE NC-55,6679-101 FALLS OF NEUSE RD ,RALEIGH,27615,+19198792233,2017-06-14,15720,-78.62317377,35.87493875,M
1927077,4092016600,LUGANO RISTORANTE,1060 DARRINGTON DR ,CARY,27513,+19194687229,2014-01-21,15762,-78.81615412,35.79989381,M
1927078,4092018191,Burger Fi RDU,2400 JOHN BRANTLEY BLVD,MORRISVILLE,27560,nan,2019-10-01,15765,-78.78941437,35.8696795,M
1927079,4092016791,HOLLY HILL CHILDREN'S HOSPITAL DINING,201 MICHAEL J. SMITH LANE,RALEIGH,27610,+19192507000,2014-10-22,15776,-78.5783855,35.77912888,M
1927080,4092017864,Take 5 Cafe Raleigh,8529 Six Forks RD ,RALEIGH,27615,+19193490055,2018-06-21,15779,-78.65050621,35.8951772,M
1927081,4092017650,CONNECTIONS CAFE,8000 PURFOY RD ,FUQUAY-VARINA,27526,nan,2017-07-25,15782,-78.77357718,35.57846701,M
1927082,4092016883,HAMPTON INN & SUITES,3621 SPRING FOREST ROAD,RALEIGH,27616,+19198727111,2015-03-06,15783,-78.57895585,35.85595204,M
1927084,4092015654,Craft Public House,1040 TRYON VILLAGE DR ,CARY,27518,+19198519173,2010-05-04,15796,-78.74469033,35.7463126,M
1927085,4092018602,Cape Fear Seafood Company,2018 CLARK AVE,RALEIGH,27605,+19842005455,2021-04-11,15798,-78.66025735,35.7899673,M
1927086,4092016558,DAVE AND BUSTERS,1105 WALNUT ST ,CARY,27520,+19195356800,2013-11-04,15812,-78.76025493,35.77377018,T
1927087,4092018269,Norse Brewing Company,203 BROOKS ST,WAKE FOREST,27587,+19195544555,2019-12-16,15809,-78.5085161,35.97750697,M
1927089,4092017547,POTBELLY SANDWICH SHOP,9662 CHAPEL HILL RD ,MORRISVILLE,27560,+19193771058,2017-03-09,15814,-78.81492453,35.8087175,M
1927091,4092015133,Cobblestone @ Koka Booth Amphitheatre,8003 Regency PKY ,CARY,27513,+19196109904,2008-05-21,15830,-78.79540806,35.72902722,M
1927092,4092016222,SUBWAY #41211,922 GATEWAY COMMON CIR ,WAKE FOREST,27587,+19195625700,2012-07-09,15837,-78.4951784,35.96732914,M
1927095,4092015970,San Marcos/TLC,805 W Peace Street,RALEIGH,27605,+19198348292,2011-06-02,15850,-78.65035272,35.78844726,M
1927100,4092018563,Dharani Express,3281 Avent Ferry RD ,RALEIGH,27606,+19198217991,2021-03-22,15881,-78.69565606,35.76673883,M
1927101,4092018291,Touchdown Sports Bar,3601 NEW BERN AVE,RALEIGH,27610,nan,2020-01-15,15887,-78.57987143,35.79679625,M
1927105,4092018461,Olive Garden,8115 Brier Creek Pkwy,RALEIGH,27617,+19194060183,2020-10-07,15894,-78.78356454,35.90992734,M
1927106,4092017984,Fount Coffee & Kitchen,10954 Chapel Hill RD ,Morrisville,27560,+19848885454,2018-11-27,15905,-78.8420767,35.85570598,M
1927110,4092018393,Domino's #8925,1284 W WILLIAMS ST,APEX,27502-3953,+19193030800,2020-07-01,15930,-78.87327975,35.74703535,M
1927111,4092016743,McDonald's #34347,9698 FALLS OF NEUSE RD ,RALEIGH,27615,+19198455502,2014-08-28,15931,-78.60134346,35.90639988,M
1927112,4092017942,MCDONALDS #7501,1299 KILDAIRE FARM  RD ,CARY,27511,+19194693519,2018-09-28,15936,-78.78290933,35.76224608,M
1927113,4092018687,McDonald's #15546,3508 W MILLBROOK RD ,RALEIGH,27613,+19197813702,2021-08-03,15946,-78.71191185,35.86339976,M
1927115,4092016544,WINSTON CLUBHOUSE,17001 SEARSTONE DR ,CARY,27513,+19192340400,2013-11-01,15964,-78.84487178,35.78872258,M
1927116,4092018502,Brixx Bedford,1540 DUNN RD,RALEIGH,27614,nan,2020-12-10,15967,-78.58619433,35.92539994,M
1927117,4092016356,Brewster's Pub,1885 Lake Pine DR ,CARY,27511,+19196501270,2013-01-25,15973,-78.81900108,35.74520928,M
1927118,4092016658,LA ROMA PIZZA,1322 FIFTH AVE ,GARNER,27529,+19196621700,2014-04-03,15975,-78.6218586,35.70948463,M
1927119,4092018218,PEAK ON SALEM,126 N Salem ST ,APEX,27502,+19194466060,2019-11-06,15979,-78.85065754,35.73152951,M
1927120,4092018704,Subway #3151,311 Crossroads BLVD ,CARY,27518,+19198519594,2021-09-07,15982,-78.73871452,35.76064286,M
1927121,4092018289,Umami Asian Bistro and Sushi,2420 HILLSBOROUGH ST,RALEIGH,27607,+19198968020,2020-01-10,15983,-78.66754204,35.78792253,M
1927124,4092018196,POKANO POKE ISLAND GRILL,8107 Creedmoor RD ,RALEIGH,27613,+19842002990,2019-10-11,16004,-78.68116797,35.89788799,M
1927128,4092025260,Smoothie King #1662,4212 LASSITER RD,HOLLY SPRINGS,27540-4301,nan,2019-05-31,16013,-78.79440661,35.66435998,M
1927130,4092017333,AMC Holly Springs 9,320 GRAND HILL PL ,HOLLY SPRINGS,27540,+19192850580,2016-09-29,16022,-78.8436742,35.66711942,M
1927131,4092017878,Bartaco North Hills,4121 Main at North Hills ST ,RALEIGH,27609,+19196268226,2018-06-27,16025,-78.64323049,35.83718561,M
1927134,4092016886,METLIFE CARY CAFE MARKETPLACE,201 METLIFE WAY ,CARY,27513,+19195387017,2015-02-23,16046,-78.79975563,35.83005175,M
1927135,4092018285,Golden Krust,4412 FAYETTEVILLE RD,RALEIGH,27603,+19193224191,2020-01-02,16024,-78.65422945,35.71957864,M
1927137,4092014498,TGI Friday's,4209 Wake Forest RD ,RALEIGH,27609,+19198725542,2006-02-09,16051,-78.61319985,35.8391062,M
1927138,4092018530,Brio,4325 GLENWOOD AVE ,RALEIGH,27612,+19195891280,2021-02-10,16064,-78.68184484,35.84183815,T
1927139,4092017151,ARBY'S #6554,1031 HARRISON AVE ,CARY,27513,+19194691887,2016-02-22,16048,-78.78300948,35.80411588,M
1927142,4092015842,YUM YUM THAI CUISINE,1861 N HARRISON AVE ,CARY,27513,+19196771166,2010-12-17,16071,-78.7675584,35.83023022,M
1927146,4092018123,Kabab and Curry,2412 HILLSBOROUGH ST,RALEIGH,27607,+19199776974,2019-07-02,16097,-78.66730306,35.78785805,M
1927152,4092017335,NEW CHINA CHEF,1769 W WILLIAMS ST ,APEX,27523-9315,+19193638885,2016-10-04,16111,-78.87770701,35.75964934,M
1927153,4092015676,ROADRUNNERS PIZZA,8420-120 LOUISBURG RD ,RALEIGH,27616,+19192667606,2010-07-23,16102,-78.51092096,35.89413592,M
1927154,4092018526,Hank's Downtown Dive,111 E CHATHAM ST,CARY,27511,nan,2021-02-10,16122,-78.78052303,35.78769406,M
1927155,4092017212,SUBWAY #1119,3130 INTEGRITY DR ,GARNER,27529,+19192006863,2016-04-29,16124,-78.58170053,35.72615531,M
1927157,4092018204,Rosewater Kitchen and Bar,110 PARK AT NORTH HILLS ST,RALEIGH,27609,+19194247886,2019-10-18,16133,-78.64031556,35.83755332,M
1927160,4092014819,Rudino's Pizza & Grinders,2640 Timber DR,GARNER,27529,+19196618008,2007-02-28,16137,-78.63679241,35.71604965,M
1927161,4092013454,Torero's Restaurant,4721 Atlantic Ave,RALEIGH,27604,+19198739116,2001-11-20,16153,-78.60292943,35.84801871,M
1927162,4092013499,Mellow Mushroom,601 W PEACE ST ,RALEIGH,27605-1519,+19198323499,2002-01-28,16156,-78.64756602,35.78827176,M
1927165,4092015711,D & S CAFETERIA,1177 BUCK JONES RD ,RALEIGH,27606,+19194628404,2010-09-21,16169,-78.73934395,35.76696309,M
1927167,4092016491,SAN JOSE TACOS AND TEQUILA,7961 SKYLAND RIDGE PKY ,RALEIGH,27617,+19199571400,2013-08-23,16179,-78.7822603,35.91399796,M
1927168,4092016659,SONO SUSHI BAR,319 FAYETTEVILLE ST ,RALEIGH,27601,+19195215328,2014-04-03,16184,-78.63879706,35.77609243,M
1927169,4092017865,THE SHINY DINER,1550 BUCK JONES RD ,CARY,27606,+19194693663,2018-06-22,16183,-78.74458848,35.763805,M
1927170,4092018446,Grand Street Pizza,901 N SMITHFIELD RD ,KNIGHTDALE,27545,+19192173410,2020-07-23,16192,-78.48796476,35.79576936,M
1927173,4092014768,Taqueria La Zacatecana,520 Village CT ,GARNER,27529,+19197793448,2007-01-10,16199,-78.61859506,35.70774919,M
1927174,4092016788,RALPH E. CAPPS TEEN CENTER GRILL,721 N. RALEIGH BLVD.,RALEIGH,27610,+19192503595,2014-10-16,16200,-78.61395865,35.79169486,M
1927175,4092016680,SCHLOTZSKY'S,906 US 64 HWY W ,APEX,27502,+19194629481,2014-04-30,16204,-78.82280214,35.74468924,M
1927176,4092014884,Glenlake Cafe and Catering,4141 Parklake AVE ,RALEIGH,27612,+19197851232,2007-06-13,16207,-78.68985267,35.83548123,M
1927179,4092016736,Clouds Brewing,126 N. West Street,RALEIGH,27603,+19193078335,2014-08-22,16220,-78.64537075,35.78237671,M
1927180,4092016069,SUBWAY #29952,5412 APEX PEAKWAY ,APEX,27502,+19193627976,2011-12-15,16222,-78.86537597,35.73683859,M
1927181,4092017132,WAFFLE HOUSE #2171,102 PEARCES RD ,ZEBULON,27597,+19194044600,2016-01-14,16223,-78.32387376,35.83922283,M
1927182,4092015485,AVIATOR BREWING TAP HOUSE,600 E BROAD ST ,FUQUAY VARINA,27526,+19195528826,2009-10-07,16247,-78.79392899,35.59279145,M
1927183,4092016569,HARRIS TEETER #395 DELI,1432 BROGDEN WOODS DR ,WAKE FOREST,27587,+19198704980,2013-08-19,16248,-78.69147726,35.99120973,M
1927184,4092013590,Maximillian's Grille And Wine Bar,8314 CHAPEL HILL RD ,CARY,27513-4051,+19194652455,2002-04-29,16256,-78.77617181,35.79224815,M
1927185,4092017261,WING STOP,4531-100 NEW BERN AVE ,RALEIGH,27610,+19195616161,2016-07-22,16237,-78.56019426,35.79845043,M
1927186,4092013519,Los Tres Magueyes,411-J S Main St ,ROLESVILLE,27571,+19195621669,2002-02-02,16250,-78.46518814,35.91835371,M
1927187,4092018290,V PIZZA,1389 Kildaire Farm RD ,CARY,27511,+19196501821,2020-01-14,16264,-78.78276201,35.75907973,M
1927188,4092015181,JUMBO CHINA,3111 LELAND DR ,RALEIGH,27616,+19192662388,2008-07-24,16277,-78.50930992,35.89359383,M
1927189,4092013458,McDonald's,10100 LEESVILLE RD ,RALEIGH,27613-7541,+19198419282,2001-11-21,16286,-78.72754368,35.90927982,M
1927190,4092015187,Great China,7851 ALEXANDER PROMENADE ,RALEIGH,27617,+19199752211,2008-07-29,16278,-78.78023964,35.91267591,M
1927191,4092017195,STARBUCKS #23309,1015 PARKSIDE MAIN ST ,CARY,27519,+19194668062,2016-04-07,16301,-78.88790674,35.84638553,M
1927192,4092018022,ALEX & TERESA'S PIZZA & TRATTORIA,941 N HARRISON AVE ,CARY,27513,+19193770742,2018-12-27,16307,-78.78451708,35.80143518,M
1927194,4092017998,Applebee's Grill & Bar,6609 Knightdale BLVD ,KNIGHTDALE,27545,+19192665939,2018-12-13,16315,-78.50745317,35.79704031,M
1927195,4092016945,PANERA #1806,1004 PARKSIDE MAIN ST ,CARY,27519,+19193370020,2015-06-04,16317,-78.88643041,35.84618552,M
1927196,4092018148,Biscuitville #194,3928 WESTERN BLVD,RALEIGH,27606,nan,2019-08-21,16324,-78.69252351,35.78576143,M
1927197,4092018012,13 Tacos & Taps,10511-119 Shadowlawn DR ,RALEIGH,27614,+19199007203,2018-12-21,16323,-78.58941339,35.90833211,M
1927198,4092017883,Happy & Hale @ North Hills,200-101 Park at North Hills ST ,RALEIGH,27609,+19842003802,2018-06-20,16328,-78.63780803,35.83639953,M
1927199,4092017882,Unwined on White,153 S White ST ,WAKE FOREST,27587,+19197615049,2018-06-01,16329,-78.5096102,35.97799115,M
1927200,4092017879,Hi Poke,9573 Chapel Hill RD ,Morrisville,27560,+19196503398,2018-05-30,16330,-78.81120699,35.8045716,M
1927202,4092018470,SISTER LIU'S KITCHEN,3524 DAVIS DR ,MORRISVILLE,27560,+19199494233,2020-10-23,16342,-78.84576194,35.81812076,M
1927203,4092013673,Goodberry's,11736 Retail Dr,WAKE FOREST,27587-7349,+19195542875,2002-10-01,16346,-78.54238418,35.96758688,M
1927204,4092013746,Jersey Mike's Subs,200 W Peace St ,RALEIGH,27603,+19198327972,2003-01-14,16348,-78.6419529,35.78866275,M
1927207,4092017875,Taziki's,7901-101 Falls of Neuse RD ,RALEIGH,27615,+19842550202,2018-06-28,16356,-78.62724825,35.89154831,M
1927208,4092016183,ASIAN BISTRO,1318 S MAIN ST ,WAKE FOREST,27587,+19194358880,2012-05-08,16362,-78.51926224,35.96093216,M
1927210,4092018019,Domino's #5561,5950-103 Poyner Village PKY ,RALEIGH,27616,+19842424471,2019-01-03,16361,-78.57016713,35.86511257,M
1927211,4092014958,Papa's Subs and Pizza,511 N Main ST ,HOLLY SPRINGS,27540,+19195571919,2007-09-07,16364,-78.83687096,35.65966057,M
1927213,4092016549,MAMMA  MIA ITALIAN BISTRO,708 LAURA DUNCAN  RD ,APEX,27502,+19193632228,2013-11-25,16391,-78.84201223,35.73509961,M
1927214,4092018323,Sugar Magnolia Cafe,219 S WHITE ST ,WAKE FOREST,27587,+19194354436,2020-02-18,16392,-78.50968138,35.97753302,M
1927215,4092015000,GRACE Christian School Kitchen,801  Buck Jones RD ,RALEIGH,27606,+19197836618,2007-11-06,16393,-78.73693747,35.77190678,M
1927217,4092013595,Goodberry's #12,9870 Leesville RD ,RALEIGH,27613-7536,+19198470453,2002-05-24,16397,-78.72831344,35.90771409,M
1927220,4092018415,Wake County Detention Center - Summit Food Service,3301 Hammond Rd,RALEIGH,27603,+19192257385,2020-08-10,16409,-78.63888755,35.73379172,M
1927221,4092018548,Thai's Noodle,4101 GRACE PARK DR ,MORRISVILLE,27560,+19193088608,2021-03-04,16416,-78.84652326,35.82111262,M
1927222,4092014964,Kaze Japanese Steakhouse,1227 Timber  DR E ,GARNER,27529,+19193296789,2007-09-28,16417,-78.57544772,35.68894454,M
1927223,4092018301,Memo's Pizza,1877 E Gannon AVE ,ZEBULON,27597,+19196460064,2019-12-31,16408,-78.35434331,35.82174682,M
1927226,4092017139,ARBY'S #6335,1300 E 5TH AVE ,GARNER,27529,+19196627749,2016-02-03,16432,-78.62088507,35.70869796,M
