"business_id","score","date","description","type"
"9544F96C-05EB-1D30-0B16D836D1B1FBAE","94.5","20140115","","routine"
"B6B0BA5D-3048-94EE-98478BD231A27421","94.5","20140117","","routine"
"11F12CBE-F016-1203-9B7713745444749C","94.5","20140121","","routine"
"11931AC8-6E33-A8E2-B902FFB96B7A6CE9","94.5","20140127","","routine"
"153C9F72-1071-D48F-36FF148489484844","94.5","20140203","","routine"
"118EAA48-8A96-11A0-B962115131B0B272","94.5","20140210","","followup"
"500227","94.5","20140210","","routine"
"496197","94.5","20140211","","routine"
"500185","94.5","20140211","","routine"
"9F898565-BC34-6E1F-C00794C6CD87A7C9","94.5","20140211","","routine"
"502107","94.5","20140212","","routine"
"AA400AD5-3048-98E5-1A6484A5F714022C","94.5","20140214","","routine"
"D9D17525-3048-94EE-9849DBAE69720953","94.5","20140217","","routine"
"500163","94.5","20140218","","routine"
"494874","94.5","20140220","","routine"
"498838","94.5","20140226","","routine"
"6360B584-1422-201B-19271A4E441BE707","94.5","20140228","","routine"
"501502","95","20120910","","routine"
"4CBEC424-0E5A-12FB-0D8F2B05AC3D8369","95","20131014","","routine"
"500823","95","20131014","","routine"
"C5CF55F2-A30C-9615-AA30108819C30823","95","20131014","","routine"
"149552FD-13F9-EADF-3886AC2FFD7F4637","93.5","20130411","","routine"
"152C778A-1675-16D0-A903EC066FCB1B91","93.5","20130416","","routine"
"3E55D37D-93A8-7497-18BDD860E97D0761","93.5","20130422","","routine"
"B2074814-BEAB-0C94-8B9E8FC8FD44CDFC","93.5","20130426","","routine"
"5761F7C0-E3AC-4B4F-AA8A4ADB538DE933","93.5","20130429","","routine"
"6A7DE9BE-0957-9398-D8F55640F262228B","93.5","20130501","","routine"
"A3F9F7DE-F3F4-6DD0-2B33EF1C82AD3A3E","93.5","20130502","","routine"
"496240","93.5","20130509","","routine"
"6EBDD0AE-3048-94EE-9879B500206A0311","93.5","20130509","","routine"
"C5237111-0462-B547-F186C9193FFA2048","93.5","20130516","","routine"
"84D22DE6-B0E8-F40C-630E13DA8D19CCF9","93.5","20130517","","routine"
"1503B55F-13D6-9AF4-69B61332546E123C","93.5","20130531","","routine"
"BBBA473D-CDB1-3409-F7EF940B29C19ADA","93.5","20130531","","routine"
"E82A99D1-8094-CB15-363584768746E1A1","93.5","20130605","","routine"
"494827","93.5","20130613","","routine"
"BA7F73B3-B030-5916-C4387364BCCF721F","93.5","20130613","","followup"
"148CB5A0-8AAE-CB73-BE4088169D28E07A","93.5","20130614","","routine"
"C704C647-13E1-13DB-EB8A160A25CBEB1F","93.5","20130618","","routine"
"494771","93.5","20130723","","routine"
"496338","93.5","20130724","","routine"
"508829","93.5","20130725","","routine"
"501500","93.5","20130726","","routine"
"7CEBE9B3-1422-201B-19230D9C2A35046B","93.5","20130729","","routine"
"99CB99EA-F3D4-6CDC-DCC9982F2125DCCC","93.5","20130731","","routine"
"496259","93.5","20130802","","routine"
"495160","93.5","20130802","","routine"
"498056","93.5","20130807","","routine"
"18AF645A-941C-4CD7-C3469308FC54E0E2","93.5","20130808","","routine"
"30B59912-3048-9933-800BB66D2318B8D9","93.5","20130813","","routine"
"AC474CBF-862A-119B-94C1118F7B40CD68","93.5","20130814","","routine"
"503973","93.5","20130815","","routine"
"497261","93.5","20130819","","routine"
"4DF8DD4D-3048-98E5-1AA1F7F2F8DBB0F9","93.5","20130823","","routine"
"FD2109E8-EAAB-776D-B9138860C2F741C3","93.5","20130827","","routine"
"508804","94","20121113","","routine"
"6FA2D452-D7F6-C931-FBD5A8DADA4BA956","94.5","20130220","","routine"
"495781","94.5","20130221","","routine"
"495840","94.5","20130221","","routine"
"501479","94.5","20130225","","routine"
"501439","94.5","20130225","","routine"
"C40000F6-AB8F-F73B-3A9397C2B1710586","94.5","20130226","","routine"
"500824","94.5","20130226","","routine"
"5755B727-A290-C995-D65FD8CD9BA14992","94.5","20130227","","routine"
"498904","94.5","20130228","","routine"
"497099","94.5","20130228","","routine"
"2433A9E0-C425-9878-8E5B8EE5BAABDEF4","94.5","20130313","","routine"
"DEF00929-1422-201B-19D3206B4888482D","94.5","20130320","","routine"
"8D8E4741-C828-BC97-2447864D1FDDB24D","94.5","20130321","","routine"
"A5A10BF4-1209-BE40-9C74729E171F393D","94.5","20130322","","routine"
"500452","94.5","20130322","","followup"
"497051","94.5","20130325","","routine"
"501315","94.5","20130326","","routine"
"501700","94.5","20130328","","routine"
"150F936E-1322-8FA4-8D551467DD652E88","93.5","20131024","","followup"
"496446","93.5","20131104","","routine"
"A1F4645C-F13D-4FBF-9533B3F65242AB1F","93.5","20131105","","routine"
"495618","93.5","20131105","","routine"
"AD2AAA60-AD36-5BA1-CFAB85CCFC0AAFE9","93.5","20131108","","routine"
"501778","93.5","20131115","","routine"
"10E3B019-E45C-6A2B-B7A3DB9F3521FDF5","93.5","20131115","","routine"
"501062","93.5","20131117","","routine"
"D8F47704-3048-9933-8000AFA898441C4E","93.5","20131120","","routine"
"501997","93.5","20131121","","routine"
"F1F252C0-1422-201B-19E391A3A54D28B1","93.5","20131121","","routine"
"500463","93.5","20131202","","routine"
"BEE4622F-96A2-1787-BFF518BB9A65F262","93.5","20131204","","routine"
"6FBF3E2D-E282-AF1F-CA34B158559FAC34","93.5","20131209","","routine"
"DCCC6ED5-103B-17C5-4858A9828639BABA","93.5","20131210","","routine"
"A420E689-90FE-A999-D942B066DF4D6C46","93.5","20131212","","routine"
"FBD2D7AA-0D82-8D5B-52F3906CC67A87DA","93.5","20131216","","routine"
"496619","93.5","20131219","","routine"
"497583","93.5","20131227","","routine"
"499801","93.5","20131230","","routine"
"13B29D63-E9F4-14C3-64C4A456644C7EFB","93.5","20131231","","routine"
"498009","92","20131211","","routine"
"695EA042-900B-1441-6E1F16A503955467","92","20131212","","routine"
"501828","92","20140109","","routine"
"527104","92","20140115","","routine"
"D9714CE2-AEAF-20CD-BE9CA58899527EF2","92","20140115","","routine"
"501571","92","20140130","","routine"
"21467C7A-B56E-A071-565BB999C8E0D46A","92","20140131","","routine"
"5CA32AF8-12DC-8A8D-B7F011B81F2412F5","92","20140204","","routine"
"506948","92","20140218","","routine"
"194B6619-1014-8C9B-876412C4C14823C6","92","20140219","","routine"
"9711E454-DF9E-8A93-B12A486CF9E69836","92","20140219","","routine"
"503749","92","20140221","","routine"
"495567","92.5","20120927","","routine"
"498855","92.5","20120927","","routine"
"527213","92.5","20121008","","routine"
"496700","92.5","20121009","","routine"
"12710175-CB1B-15ED-1D328B502B7A6011","92.5","20121011","","routine"
"501890","92.5","20121018","","routine"
"8B6E618E-A238-3212-7FFD7A06BEF75EFB","93","20121011","","routine"
"4DF8DD4D-3048-98E5-1AA1F7F2F8DBB0F9","93","20121016","","routine"
"BAF57704-1422-201B-194EA2F8D7034481","93","20121022","","routine"
"05008F2F-FCE8-88F4-5F095F39D806CD3D","93","20121023","","routine"
"F21A8F42-9D96-691C-0EB0AA670752DDEC","93","20121023","","routine"
"496658","93","20121025","","routine"
"8578B75A-1475-13A5-0C46DB9E325AFF9E","93","20121025","","routine"
"953BAD21-EF87-026D-A187D9872CAD91BF","93","20121026","","routine"
"FE1B92D7-CE90-958B-58E90912B04463D9","93","20121106","","routine"
"B266D9C7-9E82-E34C-2FE9CC313E3B649F","93","20121108","","routine"
"10CCCF7C-1447-1195-3E3A106F4313A94F","93","20121119","","routine"
"88D77601-086B-BDE9-F2928F9671031896","93","20121120","","routine"
"7EE78167-FF08-9383-B42A58F32B9B7CCB","93","20121120","","routine"
"501962","93","20121128","","routine"
"FE34364C-CD56-18FB-DE938771F8D7A1F1","93","20121129","","routine"
"A3F9F7DE-F3F4-6DD0-2B33EF1C82AD3A3E","93","20121204","","routine"
"D422ED3B-0EDD-0E9D-903C9BB5F34539E5","93","20121206","","routine"
"501463","93","20121211","","routine"
"B5DA1649-3048-94EE-98A4ED10B4285F03","93","20121212","","routine"
"152C778A-1675-16D0-A903EC066FCB1B91","93","20121213","","routine"
"70F1E11C-B94B-83AE-AB81FF48927AD716","93","20121214","","routine"
"500163","93","20130301","","routine"
"2487ED63-02ED-E6E7-C0613175233B200C","93","20130305","","routine"
"11162B11-B128-14FC-31E5CEB56293B170","93","20130311","","routine"
"B2D84194-E375-84CE-2900B754AB4777C5","93","20130312","","routine"
"B1BCAD9F-1422-201B-1989A09AA111363B","93","20130312","","routine"
"856A1C0F-C0A3-1092-4834EDD750D86AA6","93","20130318","","routine"
"A45AE57D-F8BE-DCCB-E3871545054FBCAB","93","20130320","","routine"
"494864","93","20130321","","routine"
"9F0CBEEB-3048-94EE-987D1FD98A0850BA","93","20130326","","routine"
"17BA787B-1973-12EE-35B21134949E1243","93","20130327","","routine"
"F979AAF9-0902-8737-B177E6673AA6731D","93","20130328","","routine"
"AD6F611C-CABA-98DA-0C0D8D9DA14A3D7D","93","20130408","","routine"
"9369A055-CBCF-1942-AA18566548044B19","93","20130411","","routine"
"E5401410-C7DC-B8AD-4D4D25A9F3DF6CAF","93","20130412","","routine"
"501639","93","20130418","","routine"
"BAF57704-1422-201B-194EA2F8D7034481","93","20130419","","routine"
"4B6701EF-9BE7-5832-E35BE2770D734BDA","93","20130422","","routine"
"8B5328A8-B2E0-4E19-155FDA6E9403376C","93","20130424","","routine"
"EF89241B-E261-9B19-98A6C46F629F0FF2","94.5","20130426","","routine"
"0F7B6ECB-A771-FCF4-C152187E370E220E","94.5","20130429","","routine"
"500849","94.5","20130507","","routine"
"501463","94.5","20130514","","routine"
"498530","94.5","20130515","","routine"
"497161","94.5","20130521","","routine"
"0B4D3655-9183-E0D4-0A8CDF1A87CBBD98","94.5","20130528","","routine"
"495521","94.5","20130530","","routine"
"495472","94.5","20130531","","routine"
"5CDBEB03-BDFA-0FA2-ED13BC5BA297DCE5","94.5","20130603","","routine"
"500170","95","20121221","","routine"
"501051","95","20121227","","routine"
"173E3FC1-6806-1515-303E1059629678D2","95","20130102","","routine"
"497865","95","20131015","","routine"
"496310","95","20131015","","routine"
"C4C31083-1315-A7FC-6C9E1114738FE7BE","95","20131018","","routine"
"499719","95","20131018","","routine"
"498724","95","20131024","","routine"
"BA924BE0-99F4-5DBE-0C963B9FF9B3FA51","95","20131025","","routine"
"527499","95","20131028","","routine"
"07AF62B1-CFE4-B82A-57CE42A324E9E64E","95","20131029","","routine"
"16BDD367-1088-10C6-EF6A868400CF1D52","95","20131029","","routine"
"3A79B5FB-F0A0-929F-9B25D53F1B72C341","95","20131029","","routine"
"498540","95","20131029","","routine"
"497919","95","20131030","","routine"
"1351D77D-1355-BFB3-400E6556F53D09DB","95","20131105","","routine"
"A3B7B03D-FC54-91AA-5C8F20874940EDDD","95","20131105","","routine"
"AF2154DC-9D8B-C626-06AE93716E6F9825","95","20131106","","routine"
"501074","96","20131008","","routine"
"BA7F73B3-B030-5916-C4387364BCCF721F","88","20130606","","routine"
"508970","88","20130612","","routine"
"12710175-CB1B-15ED-1D328B502B7A6011","88","20130618","","routine"
"817E2F7B-5322-1469-E56F75490BB37BEF","88","20130828","","routine"
"495604","88","20131008","","routine"
"496662","88","20131203","","routine"
"13BD246E-B337-12BD-FF1C160B344A80C4","88.5","20120925","","routine"
"500452","88.5","20130312","","routine"
"75B42EAD-DA0E-A995-E49EE7F0B94FC66E","88.5","20130402","","routine"
"B5D8B3F1-C348-6E57-CC2046EF3D9E2BAB","88.5","20130502","","routine"
"D465AE6F-D5C1-B732-EF07F0FBE88F1806","88.5","20130717","","routine"
"A3F9F7DE-F3F4-6DD0-2B33EF1C82AD3A3E","88.5","20131028","","routine"
"12710175-CB1B-15ED-1D328B502B7A6011","88.5","20140123","","routine"
"14699CE7-16EA-107F-5785A741541502FF","89","20121127","","routine"
"501890","89","20130509","","routine"
"F98FC85C-EF4F-63B2-BF7BC6D53B4677CC","94.5","20130705","","routine"
"497269","94.5","20130712","","routine"
"70F1E11C-B94B-83AE-AB81FF48927AD716","94.5","20130717","","routine"
"45067401-D5A3-7CF2-E359153BE218CEF9","94.5","20130722","","routine"
"42CFBE1A-9A50-9869-CE74521773E2B2D5","94.5","20130730","","routine"
"173E3FC1-6806-1515-303E1059629678D2","94.5","20130731","","routine"
"499801","94.5","20130802","","routine"
"501479","94.5","20130805","","routine"
"9B42E620-E415-F0F9-DC121151557DC3AD","94.5","20130805","","routine"
"15150685-D8CC-D827-3CCB1583AC789382","94.5","20130805","","routine"
"500148","94.5","20130806","","routine"
"527253","94.5","20130808","","routine"
"763BB91D-D57A-96F3-D84C95C524FC47E9","94.5","20130808","","routine"
"5133DCF2-04B5-55F3-98CF917D6654B8CA","94.5","20130812","","routine"
"856A1C0F-C0A3-1092-4834EDD750D86AA6","94.5","20130814","","routine"
"499940","94.5","20130816","","routine"
"501176","94.5","20130819","","routine"
"ACC3D7EF-3048-98E5-1A3840B68B7267C1","94.5","20130820","","routine"
"6E135C2F-3048-94EE-98E68CC4D892E793","94.5","20130828","","routine"
"56A38CA8-8F7A-11A4-9AA611AE348C7EB2","94.5","20130905","","routine"
"13E63639-13DF-13EB-F1A0679523BCA5CF","94.5","20130905","","routine"
"500833","94.5","20130909","","routine"
"16BDD367-1088-10C6-EF6A868400CF1D52","90","20130425","","routine"
"496789","90","20130510","","routine"
"14C209AC-794A-10A6-FA1F71D149FDA222","90","20130523","","routine"
"88D77601-086B-BDE9-F2928F9671031896","90","20130529","","followup"
"500463","90","20130617","","routine"
"499539","90","20130618","","routine"
"D120BD74-AE87-0B9A-34D342FFD2CD7070","90","20130624","","routine"
"9EF8E1F2-F222-3AD3-2CCD647EDEC86D29","90","20130624","","routine"
"CE9D7EC4-11C7-153B-1A8BA6ABC0E5AF53","90.5","20131218","","routine"
"497962","90.5","20131220","","routine"
"498694","90.5","20140206","","routine"
"E2CF5DE1-B49E-4F25-73DCB7857C77A84A","90.5","20140210","","routine"
"193677FB-AA9D-CFFE-E626122C5F6C331D","90.5","20140220","","routine"
"527253","90.5","20140224","","routine"
"562DE7A5-F8F0-A41F-6CEF01732087E190","90.5","20140226","","followup"
"A9342359-F02F-5E6F-18245DCD2D6AC023","91","20120911","","routine"
"3E55D37D-93A8-7497-18BDD860E97D0761","91","20121012","","followup"
"494709","91","20121105","","routine"
"501038","91","20121121","","routine"
"6DDD824A-C437-8036-AAE46F5FA104B727","91","20121214","","routine"
"497477","91","20121214","","routine"
"496898","91","20121217","","routine"
"3E488BE4-EA58-EBB5-0F1B2A6C024A1D18","91","20121220","","routine"
"FC8CF4C5-A7CA-934B-1E101135DAD3ABD4","91","20130123","","routine"
"501775","91","20130124","","routine"
"498535","91","20130215","","routine"
"501348","91","20130301","","routine"
"4B5FBC8A-0BAE-A63F-DA41A4A021E4BB55","91","20130318","","routine"
"D78700C4-3048-9838-FC5348905D91821E","91","20130320","","routine"
"D052CA13-EFA5-12D5-5E3E12CA07792E9C","90","20130731","","routine"
"39B31FB1-0DCE-1B22-C8AD74EBF2BEF3B5","90","20130805","","routine"
"11162B11-B128-14FC-31E5CEB56293B170","90","20130809","","routine"
"527907","90","20130813","","routine"
"28F4897F-AD09-5F2C-C762085417B50EB9","90","20130826","","routine"
"A04BE684-3048-98E5-1A8B00C558F82751","90","20130828","","routine"
"10059478-C540-1703-0F2CFAA3AD7FFDD8","90","20130830","","routine"
"E5401410-C7DC-B8AD-4D4D25A9F3DF6CAF","90","20130916","","routine"
"496550","90","20130918","","routine"
"499104","90","20130919","","routine"
"2B513A43-E231-EBD6-6BE6DBC3BB795F6B","90","20130920","","routine"
"527555","90","20130924","","routine"
"81B23E79-0129-72D8-68DDAA44DC137787","90","20130927","","routine"
"B85C2CAD-A315-82FC-C44B3535BD0A2BEF","90","20131004","","routine"
"500348","90","20131007","","routine"
"159E2AEF-686E-B827-2288D3C90428D3DC","90","20131011","","routine"
"56BFE69F-F1E8-BB43-6A8BB933E2AA8926","90","20131017","","routine"
"ADB4A941-A1C4-8969-A6B314D5D4E8C010","90","20131018","","routine"
"501671","91","20130408","","followup"
"494709","91","20130410","","routine"
"495035","91","20130412","","routine"
"498289","91","20130516","","routine"
"201ED96C-A040-DAA7-242024F2925075B5","91","20130524","","routine"
"1401C278-9748-837E-882812F97DF7DD56","91","20130605","","routine"
"261FC051-CFF5-1C8A-E0B8A0246DC5D440","91","20130606","","routine"
"501464","91","20130607","","routine"
"126909A7-120F-101B-F94F10A74EC8B093","91","20130610","","routine"
"501350","91","20130612","","routine"
"D211760F-0EC0-BCA2-D96C115E14DCA2B6","91","20130613","","routine"
"1767649D-161F-AF86-9DBE118623AB0ADA","91","20130614","","routine"
"497085","91","20130619","","routine"
"499541","91","20130723","","routine"
"3FB66923-9FB3-D174-C82AF6FC2735125A","91","20130730","","routine"
"9F0CBEEB-3048-94EE-987D1FD98A0850BA","91","20130802","","routine"
"498603","94","20130111","","routine"
"494971","94","20130117","","routine"
"496565","94","20130117","","routine"
"508829","94","20130117","","routine"
"497065","94","20130122","","routine"
"0CEBE91D-EDAB-D86D-EBC7B29B3EBEF7EF","94","20130123","","routine"
"509015","94","20130125","","routine"
"495327","94","20130128","","routine"
"495892","94","20130128","","routine"
"501107","94","20130129","","routine"
"17A5DDB7-3048-9838-606F8EAF41749C7B","94","20130129","","routine"
"500981","94","20130130","","routine"
"500797","94","20130130","","routine"
"10AAB7A0-568B-ED86-1C7A14F3077A78C9","94","20130130","","routine"
"17C47290-E28E-E60D-1F80180618D2777F","94","20130131","","routine"
"1396FDA8-1749-1448-B4D48A3C3364F60B","94","20130206","","routine"
"991135B6-BAF0-896A-D3880A3294D16B62","94","20130207","","routine"
"42CFBE1A-9A50-9869-CE74521773E2B2D5","94","20130208","","routine"
"501895","94","20130211","","routine"
"6A961844-D495-182D-A2D71359A4DADEB0","94","20130214","","routine"
"498023","95","20140102","","routine"
"E5293DB4-CE37-E536-B854EF2E0FC4213E","95","20140103","","routine"
"74939767-BFE5-9A69-65212AC337C76878","95.5","20131213","","routine"
"500278","95.5","20131216","","routine"
"AF125C76-E39C-4B8B-62F217061362A39C","95.5","20131216","","routine"
"D61C7A82-D602-1442-8732136A791D4881","95.5","20131218","","routine"
"85DDEAB2-C05E-535B-A456A7ADFD0FE305","95.5","20131223","","routine"
"501464","95.5","20131227","","routine"
"30BA598D-3048-9933-803D3DF61BBA26E5","95.5","20131230","","routine"
"6E135C2F-3048-94EE-98E68CC4D892E793","95.5","20131230","","routine"
"010EBE88-D265-AB66-7F9392ED1ABEA2FC","95.5","20131230","","routine"
"D120BD74-AE87-0B9A-34D342FFD2CD7070","95.5","20131231","","routine"
"494954","95.5","20140106","","routine"
"0124B480-C0F4-15B8-6D8AE96D00E0EB92","95.5","20140107","","routine"
"496845","95.5","20140107","","routine"
"4E25856C-3048-98E5-1AFA0B2A82162CCC","95.5","20140113","","routine"
"500830","95.5","20140113","","routine"
"498291","95.5","20140115","","routine"
"499541","95.5","20140121","","routine"
"CAE4FA17-D35E-14BD-5ECFA5B61A9EA2BA","95.5","20140123","","routine"
"B630742D-9C49-A5F4-FC5269B15B2C8E5A","95.5","20140124","","routine"
"498427","95.5","20140127","","routine"
"A51DFB2F-FC70-3FD0-32A1E7BF59E5D4E5","95.5","20140131","","routine"
"AD8A0054-A2BF-488C-46C8A63BEE780E44","95.5","20140131","","routine"
"E768D9D0-E273-A23D-1BC527FB6C1EF9D5","95.5","20140131","","routine"
"90E1CFA6-105E-1364-33FF8D1B15F7EC5D","95.5","20140131","","routine"
"498537","95.5","20140203","","routine"
"126B09EF-76C5-14C1-0924154CCC9CC60A","95.5","20140205","","routine"
"CB73ED88-E7A6-EA70-429888202F546306","95.5","20140207","","routine"
"102BD5D6-9918-1501-C0F310627A616BAB","95.5","20140210","","routine"
"173E3FC1-6806-1515-303E1059629678D2","95.5","20140211","","routine"
"B2F62BE9-A016-A862-E05B7E3CF276BB86","93","20130603","","routine"
"527138","93","20130606","","routine"
"500170","93","20130611","","routine"
"496260","93","20130612","","routine"
"498724","93","20130619","","routine"
"E07B2AA4-9DE7-9F10-42914769D7EB9641","93","20130626","","routine"
"498476","93","20130627","","routine"
"B73D1E05-3048-983B-26C1362BE48A5AE6","93","20130627","","routine"
"D080182E-15BB-F12B-4B7082A75E5CD6CE","93","20130703","","routine"
"6BE1E453-1830-8EEB-19B31598A2B064E6","93","20130708","","routine"
"527249","93","20130709","","routine"
"0B2C513A-A8D1-22A5-27B591901FCF70F5","93","20130717","","routine"
"F4D55637-6DF0-1295-76C915D717D9874B","93","20130719","","routine"
"501571","93","20130722","","routine"
"B5DA1649-3048-94EE-98A4ED10B4285F03","93","20130726","","routine"
"500981","93","20130731","","routine"
"497692","93","20130801","","routine"
"142A516C-FB9F-8C80-B1E41398540DF636","93","20130806","","routine"
"4B5FBC8A-0BAE-A63F-DA41A4A021E4BB55","93","20130812","","routine"
"75B43045-B9D3-61CA-E0BB8A5AA2CC5246","93","20130814","","routine"
"494874","93","20130815","","routine"
"501502","93","20130822","","routine"
"495224","95.5","20140221","","routine"
"500003","95.5","20140221","","routine"
"7F90C964-AAD8-3981-FC400C92262AAB9E","94","20130405","","routine"
"499702","94","20130408","","routine"
"508804","94","20130411","","routine"
"1203FA0F-15C8-1394-17A014C9C61EB956","94","20130411","","routine"
"F9D78239-061A-6098-C1A2858EF7FECA6E","94","20130415","","routine"
"3A5EC93E-A45C-6C77-D2662B38159F6BD4","94","20130416","","routine"
"499487","94","20130418","","routine"
"501138","94","20130424","","routine"
"9B2ECF65-E3EC-15F0-A13F17CA8465329D","94","20130424","","routine"
"2F48B3E0-A4F6-6029-F8E5BE3B0DE86830","94","20130424","","routine"
"500535","94","20130426","","routine"
"F040C513-C649-8EB2-9266A1C08DA7E4C1","94","20130429","","routine"
"496909","94","20130429","","routine"
"EAD93E78-C207-2103-E18AA645BB253640","94","20130503","","routine"
"409DB153-3048-98E5-1A02D6B4F6C6C791","94","20130503","","routine"
"16629D66-1797-D3F6-740EB064639AB4BF","93","20131003","","routine"
"527213","93","20131008","","routine"
"495472","93","20131009","","routine"
"1E1DBDD0-3048-983B-26ACAB5E9315C50D","93","20131010","","routine"
"14B1B4C4-C4B1-DBC5-15A88FB360EE58B5","93","20131017","","routine"
"496548","93","20131018","","routine"
"81FEA57E-B44D-A76B-76C75D033F4F4DA8","93","20131021","","routine"
"61047990-004C-80CC-A839672FA5AD75F1","93","20131022","","routine"
"495278","93","20131023","","routine"
"BA7F73B3-B030-5916-C4387364BCCF721F","93","20131029","","routine"
"8E0FA1B7-D23B-A868-E208BB16952D1A11","93","20131104","","routine"
"D9112065-B5E9-BC65-DE9BD4DF68175838","93","20131108","","routine"
"CA975670-1422-201B-19460EC19B6F3D2C","93","20131114","","routine"
"1EEE7FE4-DE79-1BF7-649F593EF1F6A8A5","93","20131114","","routine"
"496883","93","20131118","","routine"
"261FC051-CFF5-1C8A-E0B8A0246DC5D440","93","20131120","","routine"
"501809","93","20131121","","followup"
"03EAC77E-F639-BDD0-9AEA1321571A2A41","93","20131126","","routine"
"498739","95","20130102","","routine"
"500885","95","20130103","","routine"
"499542","95","20130905","","routine"
"17C47290-E28E-E60D-1F80180618D2777F","","20121101","","initial"
"17C47290-E28E-E60D-1F80180618D2777F","","20130118","","routine"
"14C209AC-794A-10A6-FA1F71D149FDA222","","20130625","","routine"
"6DB39F0C-DA4B-3D94-1633A128B988F702","","20131004","","routine"
"6DB39F0C-DA4B-3D94-1633A128B988F702","","20131007","","routine"
"BC6B26AB-9253-7816-C16F0EF3B04886CA","","20140130","","routine"
"D9CC795E-EC6E-3CE1-B61D85BA6FFD9147","100","20120919","","routine"
"B5F2619E-0655-D00D-F967E695921F7D6B","100","20120927","","routine"
"5C9D1CC0-D5ED-29B0-371E750A3DFE3AC3","100","20120928","","routine"
"3C601E09-1422-201B-199B4BBE1BF35CF8","100","20121016","","routine"
"E5401410-C7DC-B8AD-4D4D25A9F3DF6CAF","91","20140127","","routine"
"503760","91","20140128","","routine"
"496297","91","20140219","","routine"
"5DB14464-13D8-122B-E91B13280887EA67","91","20140221","","routine"
"8D8E4741-C828-BC97-2447864D1FDDB24D","91","20140227","","routine"
"23B35F51-D2BB-C01D-18F3EDE60D69640F","91.5","20120921","","routine"
"15BC3341-8426-CAD3-2BAAF0A62DC3C7F0","91.5","20121024","","routine"
"1853491A-187D-1482-A40616E28D88F9E3","91.5","20121114","","routine"
"65806D9F-B753-159A-B17080BE2280AF10","91.5","20121220","","routine"
"0602A9F6-C40F-A0C9-46C8CFDD00DA960D","91.5","20130114","","routine"
"500275","91.5","20130118","","routine"
"527864","91.5","20130128","","routine"
"05781571-D58F-1EE2-DB40597F49D3EEEB","91.5","20130219","","routine"
"501038","91.5","20130221","","routine"
"9D62FF17-1422-201B-19E1B743376A6564","91.5","20130301","","routine"
"497525","91.5","20130308","","routine"
"1228358E-A6F1-1720-8C3FE2A44EB654E9","91.5","20130315","","routine"
"81B23E79-0129-72D8-68DDAA44DC137787","91.5","20130326","","routine"
"EF723E5A-F3D8-73A1-99D5743A9BEE0842","91.5","20130328","","routine"
"BAB062B0-A12D-8E7B-2408B13CF230BA17","100","20130131","","routine"
"17C47290-E28E-E60D-1F80180618D2777F","100","20130131","","routine"
"3CF887BC-1422-201B-19921E821BCD6E1B","100","20130201","","routine"
"15BBE53E-12F4-15D3-A713F364042C9CB2","100","20130208","","routine"
"500166","100","20130212","","routine"
"F419019A-3048-9933-8014F07F6D794ACD","100","20130220","","routine"
"C877B418-B346-3FEC-B5E7588FE499AC36","100","20130222","","routine"
"B2B4576B-ECBE-A08F-269C6126EE4CBEAC","100","20130227","","routine"
"501471","100","20130306","","routine"
"3087C586-CB60-71F0-95435699F654092E","100","20130308","","routine"
"EAFCC9A7-9EAB-70E4-F17F337D27B0B668","100","20130308","","routine"
"3A523480-D25E-CF91-DE7891AB2DA5F1EA","100","20130308","","routine"
"808AEDF8-AB59-6915-1B5F10ACDFD03F2A","100","20130313","","routine"
"97D81F56-B982-E57F-2B2357DA12CC25F7","100","20130314","","routine"
"3C601E09-1422-201B-199B4BBE1BF35CF8","100","20130319","","routine"
"3D6CA64C-1422-201B-19E377DCFFFDA15C","100","20130322","","routine"
"508848","100","20130326","","routine"
"493889","100","20130328","","routine"
"C2120FF2-3048-98E1-5CD1D3F2B01879DB","100","20130328","","routine"
"496327","100","20130404","","routine"
"684D368F-B8B0-8BBE-FE2E2C861B1E406C","100","20130405","","routine"
"8C0C111F-1056-1049-91D511DCF27A5245","100","20130405","","routine"
"899EBB8A-A096-0E13-14A120299C9C87F1","100","20130408","","routine"
"502013","100","20130410","","routine"
"497097","100","20130411","","routine"
"498698","100","20130411","","routine"
"496898","92.5","20130523","","routine"
"B86757BB-05A4-5BB3-53C1B20CCF59D6F6","92.5","20130524","","routine"
"C8B76CD4-10A1-1141-D091D84704B91010","92.5","20130530","","routine"
"B3705105-1171-DE14-A64410450BCF0AF8","92.5","20130604","","routine"
"BC703C8A-B6BA-49A3-E4F18549F26D8897","92.5","20130604","","routine"
"4B74B575-B537-DDAF-50BC7C906276C0D6","92.5","20130607","","routine"
"08A5D2BA-3048-9838-FC96F889B762BA98","92.5","20130620","","routine"
"7B2C9269-0262-BD2F-4E70D10165CB7CDB","92.5","20130624","","routine"
"503762","92.5","20130625","","routine"
"497995","92.5","20130627","","routine"
"508970","92.5","20130703","","followup"
"528017","92.5","20130712","","routine"
"494830","92.5","20130716","","routine"
"161161D6-1749-1282-A416152A629ED0ED","92.5","20130722","","routine"
"94087EC1-F074-A22A-5746E187160A9B24","100","20130905","","routine"
"F8393485-0B14-614F-CB4DB42654269E05","100","20130909","","routine"
"A775CE61-0CFB-D44A-E802CD7A730F9989","100","20130926","","routine"
"59BA0DD0-1012-EA3F-7FCA1116B9CC8B99","100","20130930","","routine"
"497257","100","20131010","","routine"
