"business_id","name","address","city","state","postal_code","latitude","longitude","phone_number"
"445C0D6A-5056-A20B-FA70CFC663887776","KAMADO GRILLE","932 SPRINGFIELD COMMONS DR ","RALEIGH","NC","27609","","","19198033662"
"446F1430-5056-A20B-FA0E8ECD67ED4A53","SARDI'S DEN","8111-137 CREEDMOOR RD ","RALEIGH","NC","27613","","","19196506500"
"447F3363-5056-A20B-FA96F5A609DDEFA4","BEST WESTERN CARY CAFE","1722 WALNUT ST ","CARY","NC","27511","","","19194811200"
"4485","Starbucks Coffee #08373","609 Peace St ","RALEIGH","NC","27605","","","111111111111111"
"4489","Rehab Snack Bar- Gov. Morehead School","305 ASHE AVE ","RALEIGH","NC","27606-2102","","","111111111111111"
"4493C9F4-5056-A20B-FAD6724AEA61DA6B","RED HOT &amp; BLUE","525 NEW WAVERLY PL ","CARY","NC","27518","","","19198514627"
"44AC7061-5056-A20B-FAC299C6B698E7D1","SHEETZ 555","4010 CONVENIENCE LN ","CARY","NC","27519","","","19193167779"
"44F88386-5056-A20B-FA4E12F534D2AA07","BOULEVARD PIZZA","2925 WENDELL BLVD ","WENDELL","NC","27591","","","19193650040"
"44FA4765-D5B2-6F90-EC1E106DFAFE90CC","NOODLES & COMPANY","200 CROSSROADS  BLVD ","CARY","NC","27518","","","19198515080"
"45067401-D5A3-7CF2-E359153BE218CEF9","BOCCI TRATTORIA &amp; PIZZERIA","2425 KILDAIRE FARM  RD ","CARY","NC","27518","","","19198035358"
"455C0955-3048-9933-80656FFD9D1BB9C1","INTER-FAITH FOOD SHUTTLE @ INTERACT","1012 OBERLIN  RD ","RALEIGH","NC","27605","","","19198639675"
"45E4E098-3048-9933-8051F08A12A17025","DREAMSPORTS CENTER","1016 INVESTMENT BLVD ","APEX","NC","27502","","","19193872955"
"460900F7-5056-A20B-FA2E055885068239","THE BEERDED LADY","1350 FIFTH AVE ","GARNER","NC","27529","","","19842000598"
"46210F0C-5056-A20B-FA36B58BE8F0DB6B","GONZA TACOS &amp; TEQUILA","2100-110 HILLSBOROUGH ST ","RALEIGH","NC","27607","","","19192688965"
"46298E84-3048-9933-808F41652CEDAE4E","MORRISVILLE DELI","3524 DAVIS DR ","MORRISVILLE","NC","27560","","","111111111111111"
"46B21B45-1422-201B-191ECFDB0267ADA4","Jersey Mikes Subs","1121-105 Falls River AVE ","RALEIGH","NC","27614","","","19198484343"
"47515FB8-5056-A20B-FADEB5C036316CE3","PIZZA HUT #9206","6429-C GLENWOOD AVE ","RALEIGH","NC","27612","","","19197811133"
"47742BC5-5056-A20B-FA994BB234CA6FC4","IHOP #2130","7304 GB ALFORD HWY ","HOLLY SPRINGS","NC","27540","","","19195528570"
"477ABA36-5056-A20B-FA023930112ED165","TROPHY BREWING","656 MAYWOOD AVE ","RALEIGH","NC","27603","","","19192464765"
"4792D14A-5056-A20B-FAE38C8458910288","CHICK-FIL-A #3448","7107 O'KELLY CHAPEL RD ","CARY","NC","27519","","","19194669525"
"4793597A-5056-A20B-FACF341AB23CC201","MILOWS","8320-108 LITCHFORD RD ","RALEIGH","NC","27612","","","19199869521"
"4858","Bodi","310 S West ST ","RALEIGH","NC","27603","","","111111111111111"
"48856A1F-9D5E-7F8D-3A30F6D42F39AF93","SUBWAY #3151","311 CROSSROADS BLVD ","CARY","NC","27518","","","19198519594"
"4897FC80-B9F8-1AB8-EC8EB737D319E394","FIVE GUYS BURGERS AND FRIES","2400 JOHN BRANTLEY BLVD ","RALEIGH","NC","27623","","","19198404379"
"4899642D-5056-A20B-FA11F3058E5047FF","THE PHO PLACE","3607 FALLS RIVER  AVE ","RALEIGH","NC","27614","","","19197479720"
"48BB774B-5056-A20B-FACE3FD08104B82C","CHICK-FIL-A #868","4621 CAPITAL BLVD ","RALEIGH","NC","27604-4479","","","19198502175"
"48C1B576-D912-4CD0-8351748EE64D4677","Alexander Mediterranean Cuisine","263 TIMBER DR W ","GARNER","NC","27529","","","19197791183"
"48DA5E39-94E3-D184-F20EE0CBF8F9BF6A","JACK'S SEAFOOD","5416 ROCK QUARRY RD ","RALEIGH","NC","27610","","","19193298125"
"48DE5A59-5056-A20B-FA5F7B65B36A4C13","CHICK-FIL-A #792","6701 FALLS OF NEUSE RD ","RALEIGH","NC","27615-5373","","","19198454556"
"48E10AA8-C551-BBDB-845203675D906F2F","ROLY POLY TRYON VILLAGE","8111 TRYON WOOD DR ","CARY","NC","27518","","","19198580630"
"48E7E267-FC10-6FE8-4C7B42121204EB0B","TASTE OF CHINA","8753 HOLLY SPRINGS  RD ","APEX","NC","27539","","","111111111111111"
"48EF83AA-B639-FF15-CBD7A3C53613C884","PORT CITY JAVA PARK SHOPS","101 CURRENT DR ","RALEIGH","NC","27695","","","19195150238"
"49110AF3-5056-A20B-FAB0AC963BE16179","DUNKIN DONUTS/BASKIN ROBBINS #331785","7137 KNIGHTDALE BLVD ","KNIGHTDALE","NC","27545","","","19192179603"
"491DF825-5056-A20B-FAA9DC4FA7EF7D40","WHICH WICH","145 GRAND HILL PL ","HOLLY SPRINGS","NC","27540","","","19195579424"
"49288527-5056-A20B-FAE20EE71E2C1FAF","DUNKIN DONUTS/BASKIN ROBBINS #339085","2727 CAPITAL BLVD ","RALEIGH","NC","27604","","","19198759092"
"493862","Tekelec Cafe","5200 PARAMOUNT PKY ","MORRISVILLE","NC","27560-8499","","","14603677460"
"493863","Smithfield Chicken & Bar-B-Que","7911 Fayetteville Rd ","RALEIGH","NC","27603","","","1111111111919"
"493869","Panda House Chinese Restaurant","1462 Garner Station BLVD ","RALEIGH","NC","27603","","","19197793588"
"493871","Assagios Pizzeria Ristorante","7417 SUNSET LAKE RD ","FUQUAY VARINA","NC","27526","","","19195579505"
"493872","QUIZNOS SUB","1246 NW Maynard Rd ","CARY","NC","27513","","","19194683073"
"493889","Pine Hollow Golf Club Food Service","3300 GARNER RD ","CLAYTON","NC","27520-9306","","","19195534554"
"493909","Starbucks","3101 EDWARDS MILL RD ","RALEIGH","NC","27612-5303","","","19197894922"
"493925","Paolo's","101 - 500 Keybridge St","MORRISVILLE","NC","27560","","","19196789030"
"4942EF00-5056-A20B-FAF2A77FC223B392","DUNKIN DONUTS #337301","4415 FALLS OF NEUSE RD ","RALEIGH","NC","27609","","","19198769901"
"494640","Char-grill","9601 Strickland Rd","RALEIGH","NC","27615","","","19198458994"
"494660","Wake Technical Community College Rest.","9101 FAYETTEVILLE RD","RALEIGH","NC","27603-5655","","","19196623417"
"494666","Taj Mahal","4520 Capital BLVD ","RALEIGH","NC","27604-4353","","","19198751113"
"494670","International House Of Pancakes","3009 Capital Blv ","RALEIGH","NC","27604-3333","","","19198758485"
"494674","Woody's Sports Tavern &amp; Grill","8322 CHAPEL HILL RD","CARY","NC","27513-4051","","","19193807737"
"494679","Mayflower Seafood Restaurant","3301 Capital BLVD ","RALEIGH","NC","27604-3339","","","19198759007"
"494684","La Rancherita","102 N SALEM ST ","APEX","NC","27502-1428","","","19193032448"
"494689","Torero's Mexican Restaurant V","1207-C Kildaire Farm Rd ","CARY","NC","27511","","","19194688711"
"494699","Target Food Avenue Express","4841 GROVE BARTON RD","RALEIGH","NC","27613-1900","","","19197851803"
"494709","Las Margaritas Express","4604 Capital BLVD ","RALEIGH","NC","27604-4478","","","19198779944"
"494737","Target #1104 Cafe","2700 Timber  DR ","GARNER","NC","27529","","","19197729065"
"494755","New Panda Chinese Restaurant","2660 TIMBER DR ","GARNER","NC","27529-2571","","","19196618393"
"494758","Cafe Tiramisu/North Ridge Pub","6196 Falls Of Neuse Rd ","RALEIGH","NC","27609","","","19199810305"
"494760","Wendy's","1213 NW MAYNARD RD","CARY","NC","27513-8720","","","19194680925"
"494764","Truffles Deli","3200 BEECHLEAF CT ","RALEIGH","NC","27604-1085","","","19199541944"
"494765","Lowe's Foods #162 Deli","6430 TRYON RD ","CARY","NC","27511-7050","","","19198599335"
"494770","518 West Italian Cafe","518 W JONES ST ","RALEIGH","NC","27603-1429","","","19198292518"
"494771","Roma's Italian","203 N HARRISON AVE ","CARY","NC","27513-4558","","","19194681111"
"494790","Waraji Japanese Restaurant","5910 DURALEIGH RD ","RALEIGH","NC","27612-2580","","","19197831883"
"494791","Whole Foods Market Cafe","3540 WADE AVE ","RALEIGH","NC","27607-4048","","","19198285805"
"494796","Taco Bell #2836","3224 S WILMINGTON ST","RALEIGH","NC","27603-3538","","","19197791522"
"494818","Applebee's","501 E Six Forks Rd","RALEIGH","NC","27609-7889","","","19198569030"
"494820","Burger King #10439","1566 Benson RD ","GARNER","NC","27529-4642","","","19196617120"
"494823","Jersey Mikes Subs","922 Us 64 HWY W ","APEX","NC","27502","","","19194673900"
"494827","Kroger #357 Deli ","940 Us 64 Hwy ","APEX","NC","27502","","","19193801422"
"494830","Michelangelos Pizza","928 Us Hwy 64 ","APEX","NC","27502","","","19194628880"
"494831","Orient Garden Restaurant","1233 NW MAYNARD RD ","CARY","NC","27513-8720","","","111111111111111"
"494855","Bee Hive Cafe","3800 HILLSBOROUGH ST ","RALEIGH","NC","27607-5237","","","19198298328"
"494864","Embassy Suites Foodservice","4700 CREEDMOOR RD ","RALEIGH","NC","27612-5802","","","19198810000"
"494865","THE BISTRO AND BAR","4700 CREEDMOOR RD ","RALEIGH","NC","27612-5802","","","19196451462"
"494874","Remington Grill","208 CROSSROADS BLVD","CARY","NC","27511-6892","","","19192331494"
"494901","Kabuki Japanese Steak House","220 Nottingham Dr","CARY","NC","27511","","","19193808081"
"494930","Jersey Mikes","4121 NEW BERN AVE ","RALEIGH","NC","27610-1379","","","19192310070"
"494954","China Chef","930 US 64 HWY W ","APEX","NC","27523","","","19194688982"
"494971","Windsor Point Restaurant","1221 BROAD ST","FUQUAY VARINA","NC","27526-3602","","","19195524580"
"494973","N.Y.Pizza","6458 TRYON RD","CARY","NC","27518","","","19198522242"
"494974","Subway","6418 TRYON RD ","CARY","NC","27511-7050","","","19198547200"
"494978","Dalat Oriental Restaurant","2109-110 AVENT FERRY RD","RALEIGH","NC","27606-2198","","","19198327449"
"494989","Arby's Roast Beef","3415 HILLSBOROUGH ST","RALEIGH","NC","27607-5406","","","19198281850"
"494996","Applebee's #329","1165 US 70 HWY W ","GARNER","NC","27529-2547","","","19196619505"
"495007","Arby's Restaurant","1401 N MAIN ST ","FUQUAY VARINA","NC","27526-9024","","","19195528377"
"495025","Mcdonald's","7991 FAYETTEVILLE RD ","RALEIGH","NC","27603-5631","","","111111111111111"
"495035","Philly Steaks &amp; Sub","3110 NEW BERN AVE","RALEIGH","NC","27610-1200","","","19192316456"
"495040","Courtney's","407 E Six Forks Rd ","RALEIGH","NC","27609-7829","","","19198343613"
"495069","Burger King #11244","2791 Nc 55 Hwy ","CARY","NC","27511","","","19193870071"
"495071","Chick-fil-A #00678","2720 TIMBER DR ","GARNER","NC","27529-2591","","","19196612448"
"495080","BURGER KING #8513","1828 ROCK QUARRY RD ","RALEIGH","NC","27610","","","19198340355"
"495119","Subway","411-A S Main St","ROLESVILLE","NC","27571-9664","","","19195543511"
"495123","Tasca Brava","607 GLENWOOD AVE","RALEIGH","NC","27603-1223","","","19198280840"
"495125","BURGER KING #1931","535 Walnut ST","CARY","NC","27511-4041","","","19194672678"
"495127","Starbucks #8270","7498 CREEDMOOR RD ","RALEIGH","NC","27613-1664","","","19198460633"
"495160","The Spring Cafe","2900-104 SPRING FOREST RD ","RALEIGH","NC","27616-1895","","","19199773679"
"495166","Chick-fil-A","1803 N HARRISON AVE","CARY","NC","27513-2408","","","19196781444"
"495172","Knights Play Golf Center","2512 Ten Ten Rd","APEX","NC","27502","","","19193033747"
"495196","Crooked Creek Golf Club Grill Room","4621 SHADY GREENS DR","FUQUAY VARINA","NC","27526-8488","","","19195577529"
"495202","Jacks Seafood Restaurant","1516 NEW BERN AVE ","RALEIGH","NC","27610-2536","","","19197551551"
"495224","International House Of Pancakes","1450 Us 70 Hwy ","GARNER","NC","27529","","","19196612604"
"495259","KANKI JAPANESE HOUSE OF STEAKS AND SUSHI","4325 Glenwood Ave ","RALEIGH","NC","27612","","","19197829708"
"495278","Harvest Grille and Bistro (at Double Tree)","1707 HILLSBOROUGH ST ","RALEIGH","NC","27605-1640","","","19198280811"
"495288","OUTBACK STEAKHOUSE #3459","3105 CAPITAL BLVD ","RALEIGH","NC","27604-3335","","","19197900990"
"495296","Tokyo House","7439 SIX FORKS RD ","RALEIGH","NC","27615-6164","","","19198483350"
"495301","China House","7063 Us 64 Hwy E","KNIGHTDALE","NC","27545","","","19192174484"
"495302","Wang's Kitchen","1601-41 CROSS LINK RD ","RALEIGH","NC","27610-4186","","","19198320706"
"495327","Mcdonald's #18969","1305 E WILLIAMS ST","APEX","NC","27502-2188","","","19193625890"
"495328","Mcdonald's #17721","900 US 64 HWY W ","APEX","NC","27523","","","19193800906"
"495341","Taco Bell #020165","2101 WALNUT ST","CARY","NC","27511-9207","","","19198520680"
"495348","Rudino's Pizza &amp; Grinders","8800 HARVEST OAKS DR","RALEIGH","NC","27615-2075","","","19198488899"
"495350","Cafe Carolina On The Mall","150 FAYETTEVILLE STREET MALL ","RALEIGH","NC","27601-1395","","","19198319117"
"495362","Wang's Kitchen","3416 POOLE RD ","RALEIGH","NC","27610-2918","","","19192500902"
"495399","Buffaloe Lanes - Cary","151 HIGH HOUSE RD ","CARY","NC","27511-6715","","","19194688684"
"495434","Jimmy V's Steak House","107 EDINBURGH SOUTH DR ","CARY","NC","27511-8421","","","19193808210"
"495438","Starbucks Coffee # 8217","6282 GLENWOOD AVE ","RALEIGH","NC","27612-2651","","","19197850111"
"495439","O'Malley's Tavern","5228 HOLLYRIDGE DR ","RALEIGH","NC","27612-3114","","","19197871234"
"495442","Goodberry's Creamery","2325 Davis Dr ","CARY","NC","27560","","","19194693350"
"495446","Agriculture Bldg. Snack Bar","2 W EDENTON ST","RALEIGH","NC","27601-1020","","","19197337203"
"495447","Honeybaked Ham Company","423 CROSSROADS BLVD ","CARY","NC","27511-6896","","","19198541222"
"495454","Jelly Beans Rest","1120 Buck Jones Rd ","RALEIGH","NC","27606","","","19194675283"
"495463","Holly's on Hargett","306 E HARGETT ST","RALEIGH","NC","27601-1436","","","19198569938"
"495465","CAPITAL BUFFET","4011 Capital Blv ","RALEIGH","NC","27604-3486","","","19198789699"
"495472","CARRABBA'S ITALIAN GRILL #3420","4821 CAPITAL BLVD ","RALEIGH","NC","27616-4483","","","19198710001"
"495477","Embassy Suites Cary","201 HARRISON OAKS BLVD","CARY","NC","27513-5544","","","19196771840"
"495484","Thai Villa Restaurant","1319 BUCK JONES RD ","RALEIGH","NC","27606-3328","","","19194629010"
"495506","Carolina Ale House","512 Creekside Dr","RALEIGH","NC","27609-7806","","","19198352222"
"495507","Ruckus Pizza","2233 AVENT FERRY RD ","RALEIGH","NC","27606-2138","","","19198352002"
"495516","Sweet Tomatoes Restaurant","5244 Capital BLVD ","RALEIGH","NC","27616-2924","","","19198710310"
"495521","High Park Bar and Grill","625 E WHITAKER MILL RD","RALEIGH","NC","27608-2635","","","19198334527"
"495524","Residence Inn Foodservice","2020 HOSPITALITY CT","MORRISVILLE","NC","27560-9128","","","19194678689"
"495527","CITY CLUB RALEIGH","150 Fayetteville St","RALEIGH","NC","27601","","","19198348829"
"495529","Perkins Restaurant","908 W US HWY 64 E ","APEX","NC","27502","","","19194628805"
"495531","Los Tres Vaqueros","7909-109 FALLS OF NEUSE RD ","RALEIGH","NC","27615-3348","","","19198466666"
"495532","Links Grille At Lochmere","2511 KILDAIRE FARM RD","CARY","NC","27511-9611","","","19198510611"
"495541","Korean Garden Restaurant","748 E CHATHAM ST","CARY","NC","27511-6928","","","19193883615"
"495547","The Pour House Drink Stand","224 S BLOUNT ST","RALEIGH","NC","27601-1408","","","19198211120"
"495552","Bahama Breeze Restaurant","3309 Wake Forest Road ","RALEIGH","NC","27609","","","19198726330"
"495560","PTA Of Wake Forest","12277 CAPITAL BLVD ","WAKE FOREST","NC","27587-6200","","","19195541400"
"495562","I Love New York Pizza Restaurant","2316 HILLSBOROUGH ST","RALEIGH","NC","27607-7384","","","19198380011"
"495563","El Dorado Restaurant","6442 TRYON RD ","CARY","NC","27511-7050","","","19198599334"
"495567","Pf Changs Restaurant","4325 Glenwood AVE ","RALEIGH","NC","27612","","","19197877754"
"495573","McDonald's","3508 Millbrook RD ","RALEIGH","NC","27613","","",""
"495579","La Shish","908 NE MAYNARD RD","CARY","NC","27513-4163","","","19193888330"
"495584","Vic's Italian Cafe","331 BLAKE ST ","RALEIGH","NC","27601-1801","","","19198297090"
"495585","Lake Wheeler Park Concession","6404 LAKE WHEELER RD ","RALEIGH","NC","27603-4834","","","19196625704"
"495589","Cisco Systems Triangle Terrace Cafe","7025 Bldg-5 Kit Creek Rd","RESEARCH TRIANGLE PARK","NC","27709","","","19196996109"
"495597","McDonald's","1830 WALNUT ST","CARY","NC","27511-9200","","","111111111111111"
"495603","Jersey Mikes Restaurant","1761 W Williams ST ","APEX","NC","27502","","","19193636453"
"495604","The Sports Page Bar &amp; Grill","835 N SMITHFIELD RD ","KNIGHTDALE","NC","27545-7717","","","19192663130"
"495612","Great Wok","2823 WENDELL BLVD ","WENDELL","NC","27591-6904","","","19193656988"
"495615","McDonald's #3259","869 SE MAYNARD RD","CARY","NC","27511-4205","","","19194673883"
"495616","Sullivans Steak House","414 GLENWOOD AVE ","RALEIGH","NC","27603-1365","","","19198332888"
"495618","Glenaire Dining Services","4000 Glenaire Circle ","CARY","NC","27511-3802","","","19194474482"
"495619","McDonald's #5028","105 E SOUTH ST ","RALEIGH","NC","27601-2340","","","19198337800"
"495622","Nina's Ristorante","8801 LEADMINE RD ","RALEIGH","NC","27615-2722","","","19198451122"
"495624","AMANTE PIZZA","9545 CHAPEL HILL RD","MORRISVILLE","NC","27560-7359","","","19193803382"
"495627","Bojangles","2620 Atlantic Ave","RALEIGH","NC","27604-1502","","","19195469701"
"495629","The Forks Cafeteria And Catering","339 S BROOKS ST ","WAKE FOREST","NC","27587-2901","","","19195566544"
"495743","Sam And Wally's Eatery","2 Hanover Square","RALEIGH","NC","27601","","","19198297215"
"495781","Irregardless Cafe","901 W MORGAN ST ","RALEIGH","NC","27603-1511","","","19198338898"
"495820","Subway","3639 NEW BERN AVE ","RALEIGH","NC","27610-1232","","","19192509393"
"495826","Boston Market","9500 STRICKLAND RD","RALEIGH","NC","27615-1935","","","19196767609"
"495837","Pam's Farmhouse Restaurant","5111 Western BLVD ","RALEIGH","NC","27603","","","19198599990"
"495840","BURGER KING #8872","8300 LITCHFORD RD ","RALEIGH","NC","27615-3830","","","19199540502"
"495892","Education Bldg. Snack Bar","301 N Wilmington St","RALEIGH","NC","27601-1058","","","19197333329"
"496027","Boston Market","1397 KILDAIRE FARM RD ","CARY","NC","27511-5525","","","19193193818"
"496085","Starbucks Coffee Co #8218","501 OBERLIN RD ","RALEIGH","NC","27605-1327","","","19198569444"
"496087","Wendy's #1582135","1001 AERIAL CENTER ","MORRISVILLE","NC","27560-9270","","","19194813650"
"496099","BURGER KING #341","3701 HILLSBOROUGH ST","RALEIGH","NC","27607-5410","","","19198560341"
"4960FC8E-5056-A20B-FAABAB672D1F51B9","DUNKIN DONUTS/BASKIN ROBBINS #334786","5265 SIX FORKS RD","RALEIGH","NC","27609-4431","","","19198769901"
"496135","Jersey Mikes","962-D Airport BLVD ","MORRISVILLE","NC","27560","","","19193190039"
"496147","Taco Bell #3421","1120 KILDAIRE FARM RD","CARY","NC","27511-4523","","","19194810850"
"496150","Taco Bell #3279","3821 WESTERN BLVD ","RALEIGH","NC","27606-1934","","","19198519034"
"496154","Carolina Billiards","533 Plaza Circle ","GARNER","NC","27529","","","19197724229"
"496180","Second Empire at Dodd-Hinsdale","330 HILLSBOROUGH ST ","RALEIGH","NC","27603-1726","","","19198293663"
"496190","Chick-fil-A #868","4621 Capital Blv ","RALEIGH","NC","27604-4479","","","19198502175"
"496197","Taco Bell","1205 LAURA VILLAGE RD ","APEX","NC","27523-7140","","","19193636694"
"4962","Schlotzsky's Deli","995 AIRPORT BLVD","MORRISVILLE","NC","27560-9194","","","111111111111111"
"496200","Daniels Restaurant &amp; Catering","1430 W WILLIAMS ST ","APEX","NC","27523-9300","","","19193031006"
"496220","Brigs At The Crossing Restaurant","1225 NW MAYNARD RD ","CARY","NC","27513-8720","","","19194819300"
"496240","Campbell's Diner","530 N MAIN ST.","FUQUAY VARINA","NC","27526-9699","","","19195526921"
"496251","Bojangles #12","3808 Western BLVD ","RALEIGH","NC","27606","","","19196648613"
"496259","Courtyard By Marriott/morrisville/restau","2001 HOSPITALITY CT","MORRISVILLE","NC","27560-9129","","","19194671434"
"496260","Crowleys Old Favorites","3071 MEDLIN DR ","RALEIGH","NC","27607-6627","","","19197873431"
"496275","Glenwood Grill","2603-151 Glenwood Ave ","RALEIGH","NC","27608","","","19197823102"
"496282","Harris Teeter #289 Deli ","2603 GLENWOOD AVE ","RALEIGH","NC","27608-1044","","","19197875526"
"496289","Kendall Bldg. Snack Bar","700 Wade Ave","RALEIGH","NC","27605","","","19197335091"
"496297","McDonald's #2028","1805 N HARRISON AVE","CARY","NC","27513-3902","","","19196771424"
"496298","Meredith College Dining Hall","3800 HILLSBOROUGH ST ","RALEIGH","NC","27607-5237","","","19197608377"
"496299","Mitch's Tavern","2426 HILLSBOROUGH ST","RALEIGH","NC","27607-7248","","","19198217771"
"496310","Skylight Cafe","200 SAS CAMPUS DR","CARY","NC","27513-2414","","","19194135238"
"496311","Piccola Italia","423 WOODBURN RD","RALEIGH","NC","27605-1323","","","19198336888"
"496314","Players Retreat","105 OBERLIN RD","RALEIGH","NC","27605-1648","","","19197559589"
"496324","Saint Mary's School Dining ","900 HILLSBOROUGH ST ","RALEIGH","NC","27603-1610","","","19194244093"
"496327","SUBWAY #168","2808 1/2 Hillsborough St ","RALEIGH","NC","27607","","","19198347407"
"496332","Two Guys Pizza","2504 HILLSBOROUGH ST","RALEIGH","NC","27607-7249","","","19198322324"
"496338","The Capital Room","1520 BLUE RIDGE RD","RALEIGH","NC","27607-3906","","","19198324100"
"496379","BB's Grill","2950  42 HWY ","WILLOW SPRING","NC","27592-7810","","","19195242835"
"496384","Bojangles # 5","3301 S WILMINGTON ST ","RALEIGH","NC","27603-3539","","","111111111919"
"496385","Buffaloe Lanes","6701 FAYETTEVILLE RD","RALEIGH","NC","27603-4829","","","19197791888"
"496389","Capital City Club","411 FAYETTEVILLE STREET MALL","RALEIGH","NC","27601-1748","","","19198325526"
"496394","CLYDE COOPERS BBQ","109 E DAVIE ST ","RALEIGH","NC","27601-1805","","","19198327614"
"496404","FIRST PRESBYTERIAN CHURCH","120 W HARGET ST ","RALEIGH","NC","27601-1344","","","19198329929"
"496425","Mecca Restaurant","13 E MARTIN ST ","RALEIGH","NC","27601-1841","","","19198325714"
"496442","Shaw University Cafeteria","118 E SOUTH ST ","RALEIGH","NC","27601-2341","","","19198996598"
"496443","brb","118 E SOUTH ST","RALEIGH","NC","27601-2341","","","19198368817"
"496446","Hardees","8000 FAYETTEVILLE RD ","RALEIGH","NC","27603-5634","","","19197729503"
"496447","State Hwy Buidling Lunchenette","1 S Wilmington ST ","RALEIGH","NC","27601","","","19197337280"
"496455","Toot N Tell Restaurant","903 W GARNER RD ","GARNER","NC","27529-3007","","","19197722616"
"496462","Waffle And Pancake House","3909 S WILMINGTON ST ","RALEIGH","NC","27603-3601","","","19197790301"
"496522","Cloos Coney Island","2233-102 AVENT FERRY RD ","RALEIGH","NC","27606-2138","","","19198343354"
"496529","El Dorado #3","112 E VANCE ST ","FUQUAY VARINA","NC","27526-2235","","","19195570287"
"496548","International House of Pancakes #408","1313 HILLSBOROUGH ST ","RALEIGH","NC","27605-1826","","","19198212242"
"496550","Jade Garden","1207 HILLSBOROUGH ST ","RALEIGH","NC","27603-1507","","","19198337798"
"496555","McKimmon Center Snack Bar","1101 Gorman Street ","RALEIGH","NC","27695","","","111111111111111"
"496559","Nineteenth Hole RGA","1527 TRYON RD ","RALEIGH","NC","27603-3131","","","19197729987"
"496560","NUR DELI &amp; GROCERY","2233 AVENT FERRY RD ","RALEIGH","NC","27606-2138","","","19198281523"
"496561","O'Charleys","101 ASHVILLE AVE ","CARY","NC","27511-6606","","","19198519777"
"496565","Pizza Hut","3921 WESTERN BLVD ","RALEIGH","NC","27606-1936","","","19198513583"
"496566","Pizza Hut","1301 N MAIN ST ","FUQUAY VARINA","NC","27526-2618","","","19195520771"
"496570","Roast Grill","7 S WEST ST ","RALEIGH","NC","27603-1831","","","19198328292"
"496586","University Towers Dining Service","111 FRIENDLY DR","RALEIGH","NC","27607-5463","","","19193273800"
"496593","Wendy's #1339","3400 OLYMPIA DR ","RALEIGH","NC","27603-3425","","","19197725807"
"496615","Neomonde Mediterranean","3817 BERYL RD","RALEIGH","NC","27607-5244","","","19198281628"
"496619","R.J.'S Place","712 N MAIN ST ","FUQUAY-VARINA","NC","27526","","","19195525152"
"496628","Bali Hai","2414 Wake Forest Rd","RALEIGH","NC","27608-1710","","","111111191982"
"496632","Aubrey &amp; Peedi's Grill","38 N Main ST ","WENDELL","NC","27591","","","19193655528"
"496633","Archdale Bldg. Snack Bar","512 N Salisbury St ","RALEIGH","NC","27604-1170","","","19197336805"
"496636","Bojangles # 3","1013 NEW BERN AVE ","RALEIGH","NC","27601-1605","","","19198213735"
"496642","Church's Fried Chicken","1401 NEW BERN AVE ","RALEIGH","NC","27610-2533","","","19198212220"
"496643","Circus Family Restaurant","1600 Wake Forest Rd ","RALEIGH","NC","27604-1333","","","19198342213"
"496647","Dobbs Bldg. Snack Bar","430 N Salisbury St ","RALEIGH","NC","27603-5926","","","19197335048"
"496648","Dunkin Donuts #300454","1801 CAPITAL Blv","RALEIGH","NC","27604-2144","","","19198759092"
"496653","4th Floor Cafe","310 NEW BERN AVE ","RALEIGH","NC","27601-1441","","","19199775651"
"496655","First Baptist Church","99 N SALISBURY ST ","RALEIGH","NC","27603-1737","","","19199615953"
"496656","42nd St Oyster Bar","508 W JONES ST ","RALEIGH","NC","27603-1429","","","19198312811"
"496657","Franks Pizza Restaurant","2030 NEW BERN AVE ","RALEIGH","NC","27610-2429","","","19192318990"
"496658","Gateway Restaurant","2411 Crabtree Blv","RALEIGH","NC","27604","","","19198323020"
"496662","Hardees Of Knightdale","905 N SMITHFIELD RD ","KNIGHTDALE","NC","27545-7719","","","19192666118"
"496680","Motor Vehicles Luncheonette","1100 New Bern Ave ","RALEIGH","NC","27601","","","19197333479"
"496685","William Peace University Cafeteria","15 E Peace St ","RALEIGH","NC","27604-1176","","","19195082342"
"496687","Person Street Pharmacy","702 N Person St ","RALEIGH","NC","27604-1216","","","19198328671"
"496694","Biscuitville","2426 Wake Forest Rd","RALEIGH","NC","27608-1710","","","19198212060"
"496695","Boondinis","7403 SIX FORKS RD","RALEIGH","NC","27615-6164","","","19198482487"
"496700","The Border Restaurant","712 N Main St","WAKE FOREST","NC","27587","","","19195562125"
"496705","North Raleigh Courtyard By Marriott","1041 WAKE TOWNE DR ","RALEIGH","NC","27609-7850","","","19198213400"
"496726","Pizza Hut Of Wake Forest","12239 Capital Blv","WAKE FOREST","NC","27587-6200","","","19195569190"
"496730","Shortys","212 S White St","WAKE FOREST","NC","27587","","","19195568026"
"496775","Side Street Restaurant","225 N Bloodworth St ","RALEIGH","NC","27601-1105","","","19198284927"
"496787","Barbecue Lodge","4600 Capital Blv","RALEIGH","NC","27604-4478","","","19198724755"
"496788","Watkins Grill","1625 Wake Forest Rd","RALEIGH","NC","27604-1332","","","19198340467"
"496789","Wendy's #1342","3810 NEW BERN AVE","RALEIGH","NC","27610-1335","","","19192316399"
"496841","Bojangles #11","7525 Knightdale Blvd","KNIGHTDALE","NC","27545-9274","","","19192662768"
